order_id,product_id,quantity,unit_price
O000003828,P0116,2,1041.5
O000003829,P0167,2,569.78
O000003829,P0015,2,545.61
O000003830,P0115,3,1051.96
O000003830,P0146,1,770.46
O000003831,P0112,2,504.01
O000003831,P0114,3,1741.51
O000003832,P0088,3,1316.83
O000003832,P0087,3,334.17
O000003833,P0207,3,1487.4
O000003834,P0082,2,507.24
O000003834,P0198,3,1551.7
O000003834,P0077,2,1289.72
O000003834,P0011,2,3183.21
O000003835,P0044,3,167.77
O000003835,P0143,3,1078.5
O000003836,P0113,1,1943.41
O000003836,P0212,3,1458.07
O000003837,P0185,1,634.09
O000003837,P0216,1,402.74
O000003837,P0222,3,179.33
O000003837,P0079,3,1858.97
O000003838,P0015,2,545.61
O000003838,P0013,2,956.63
O000003838,P0066,2,429.67
O000003839,P0098,1,2521.17
O000003839,P0163,2,233.09
O000003840,P0247,3,600.94
O000003841,P0125,3,3770.26
O000003841,P0001,2,943.15
O000003841,P0158,2,844.46
O000003841,P0220,3,1745.88
O000003842,P0004,3,1607.47
O000003842,P0154,3,669.33
O000003842,P0028,2,365.49
O000003842,P0213,2,324.68
O000003843,P0055,3,3116.86
O000003843,P0085,1,10319.1
O000003843,P0188,2,630.05
O000003844,P0122,3,932.72
O000003845,P0129,1,1128.49
O000003845,P0205,1,1049.59
O000003845,P0172,3,174.46
O000003846,P0139,3,274.85
O000003847,P0138,2,825.36
O000003847,P0117,1,3061.63
O000003847,P0025,2,1613.81
O000003848,P0055,2,3116.86
O000003848,P0254,1,275.2
O000003849,P0187,2,2001.2
O000003849,P0139,3,274.85
O000003850,P0146,2,770.46
O000003850,P0059,1,3044.59
O000003851,P0229,3,616.91
O000003852,P0067,2,204.08
O000003852,P0156,2,120.71
O000003853,P0038,3,376.7
O000003853,P0185,2,634.09
O000003853,P0159,3,1103.2
O000003854,P0177,3,760.45
O000003854,P0174,1,7007.31
O000003854,P0219,1,863.53
O000003855,P0076,2,1501.41
O000003855,P0125,2,3770.26
O000003855,P0174,2,7007.31
O000003855,P0063,2,208.04
O000003856,P0207,1,1487.4
O000003857,P0228,3,1681.64
O000003857,P0236,2,2584.97
O000003857,P0080,1,1165.32
O000003857,P0079,3,1858.97
O000003858,P0090,2,1902.53
O000003859,P0206,1,176.45
O000003860,P0231,3,305.73
O000003860,P0162,3,4338.8
O000003860,P0013,3,956.63
O000003861,P0011,2,3183.21
O000003861,P0014,3,1226.26
O000003861,P0096,2,91.06
O000003861,P0122,1,932.72
O000003862,P0162,3,4338.8
O000003862,P0131,3,2208.18
O000003863,P0157,2,560.9
O000003864,P0051,1,226.69
O000003864,P0002,3,928.04
O000003864,P0078,1,890.51
O000003864,P0020,1,482.13
O000003865,P0192,3,1347.12
O000003865,P0148,3,674.33
O000003866,P0179,1,433.89
O000003866,P0107,3,654.89
O000003866,P0227,3,143.83
O000003866,P0204,1,765.68
O000003867,P0213,1,324.68
O000003867,P0084,3,913.73
O000003867,P0237,1,405.01
O000003867,P0174,2,7007.31
O000003868,P0169,2,1165.5
O000003869,P0136,2,73.57
O000003870,P0239,3,1724.05
O000003870,P0119,2,171.2
O000003870,P0186,3,172.55
O000003870,P0139,3,274.85
O000003871,P0097,2,219.95
O000003872,P0075,2,240.77
O000003872,P0225,2,908.27
O000003872,P0167,3,569.78
O000003872,P0135,1,1234.43
O000003873,P0207,3,1487.4
O000003874,P0251,1,145.62
O000003875,P0218,3,338.72
O000003876,P0116,3,1041.5
O000003877,P0008,2,635.96
O000003877,P0085,2,10319.1
O000003877,P0215,2,453.62
O000003877,P0045,1,853.56
O000003878,P0129,2,1128.49
O000003878,P0073,1,6894.23
O000003878,P0215,2,453.62
O000003878,P0166,3,189.39
O000003879,P0249,1,2110.11
O000003880,P0064,3,855.65
O000003880,P0178,1,228.93
O000003880,P0093,3,1247.52
O000003880,P0132,3,2635.21
O000003881,P0214,3,2929.15
O000003881,P0037,3,6463.97
O000003882,P0096,2,91.06
O000003882,P0120,2,651.07
O000003882,P0013,2,956.63
O000003882,P0063,2,208.04
O000003883,P0182,2,719.4
O000003883,P0032,3,813.55
O000003883,P0195,2,711.58
O000003884,P0021,2,744.77
O000003885,P0091,2,729.68
O000003885,P0195,2,711.58
O000003885,P0259,1,5328.55
O000003885,P0179,3,433.89
O000003886,P0175,3,112.35
O000003887,P0064,1,855.65
O000003887,P0063,2,208.04
O000003887,P0041,1,704.42
O000003887,P0141,3,1529.69
O000003888,P0259,3,5328.55
O000003888,P0083,1,1021.81
O000003888,P0216,1,402.74
O000003888,P0024,2,704.04
O000003889,P0201,2,770.58
O000003889,P0177,1,760.45
O000003890,P0094,3,97.56
O000003891,P0128,1,3339.89
O000003891,P0104,1,1284.75
O000003891,P0080,2,1165.32
O000003892,P0141,3,1529.69
O000003892,P0100,1,1753.54
O000003892,P0140,1,4338.01
O000003893,P0104,1,1284.75
O000003893,P0072,3,620.23
O000003893,P0015,2,545.61
O000003894,P0137,3,148.29
O000003894,P0009,3,2162.5
O000003895,P0109,3,980.42
O000003895,P0077,1,1289.72
O000003895,P0177,2,760.45
O000003895,P0232,3,216.83
O000003896,P0091,3,729.68
O000003896,P0088,3,1316.83
O000003897,P0161,2,2007.37
O000003897,P0111,1,1653.8
O000003897,P0013,2,956.63
O000003897,P0015,2,545.61
O000003898,P0001,2,943.15
O000003899,P0233,2,422.25
O000003899,P0098,1,2521.17
O000003899,P0228,1,1681.64
O000003900,P0226,2,879.87
O000003900,P0013,2,956.63
O000003900,P0221,2,243.98
O000003900,P0176,1,4160.75
O000003901,P0218,2,338.72
O000003902,P0146,1,770.46
O000003902,P0070,3,595.87
O000003902,P0205,1,1049.59
O000003902,P0156,2,120.71
O000003903,P0108,1,240.39
O000003903,P0106,2,97.4
O000003903,P0229,1,616.91
O000003903,P0026,3,3039.38
O000003904,P0085,3,10319.1
O000003904,P0051,1,226.69
O000003905,P0248,2,617.61
O000003905,P0050,1,1000.58
O000003905,P0118,2,710.39
O000003906,P0221,2,243.98
O000003906,P0064,1,855.65
O000003906,P0233,2,422.25
O000003906,P0230,2,880.1
O000003907,P0138,3,825.36
O000003907,P0258,3,590.38
O000003907,P0134,2,648.85
O000003908,P0111,2,1653.8
O000003908,P0193,3,576.46
O000003909,P0167,3,569.78
O000003910,P0198,1,1551.7
O000003910,P0148,3,674.33
O000003910,P0087,3,334.17
O000003911,P0045,2,853.56
O000003911,P0225,2,908.27
O000003911,P0142,3,1601.54
O000003912,P0136,3,73.57
O000003912,P0219,2,863.53
O000003913,P0021,3,744.77
O000003913,P0009,1,2162.5
O000003913,P0069,1,1341.24
O000003914,P0221,2,243.98
O000003914,P0173,1,978.54
O000003914,P0069,1,1341.24
O000003915,P0067,2,204.08
O000003916,P0103,3,307.09
O000003916,P0107,2,654.89
O000003916,P0089,3,141.21
O000003917,P0134,3,648.85
O000003917,P0248,3,617.61
O000003917,P0182,2,719.4
O000003918,P0234,1,1499.41
O000003918,P0247,3,600.94
O000003918,P0125,1,3770.26
O000003918,P0022,3,1465.58
O000003919,P0214,1,2929.15
O000003919,P0137,3,148.29
O000003920,P0135,3,1234.43
O000003920,P0122,2,932.72
O000003920,P0196,2,1312.15
O000003921,P0248,1,617.61
O000003922,P0140,2,4338.01
O000003922,P0234,3,1499.41
O000003923,P0181,1,586.45
O000003923,P0008,1,635.96
O000003923,P0197,3,1000.71
O000003923,P0203,2,100.64
O000003924,P0023,1,180.37
O000003924,P0063,2,208.04
O000003924,P0014,1,1226.26
O000003924,P0070,1,595.87
O000003925,P0160,1,3159.95
O000003925,P0162,3,4338.8
O000003925,P0239,3,1724.05
O000003925,P0138,3,825.36
O000003926,P0206,2,176.45
O000003926,P0110,2,76.97
O000003926,P0027,1,662.73
O000003926,P0060,1,559.15
O000003927,P0233,3,422.25
O000003928,P0040,1,459.96
O000003928,P0044,2,167.77
O000003929,P0116,2,1041.5
O000003930,P0117,3,3061.63
O000003930,P0112,2,504.01
O000003931,P0219,1,863.53
O000003932,P0122,3,932.72
O000003932,P0038,1,376.7
O000003932,P0173,1,978.54
O000003932,P0020,2,482.13
O000003933,P0210,3,3531.38
O000003933,P0095,2,291.12
O000003934,P0086,1,585.2
O000003935,P0217,1,1400.56
O000003935,P0248,3,617.61
O000003936,P0012,3,567.02
O000003936,P0023,1,180.37
O000003936,P0019,3,1026.16
O000003936,P0065,1,2081.69
O000003937,P0069,1,1341.24
O000003938,P0158,3,844.46
O000003938,P0084,1,913.73
O000003939,P0210,3,3531.38
O000003939,P0076,1,1501.41
O000003939,P0166,1,189.39
O000003939,P0099,1,387.16
O000003940,P0075,2,240.77
O000003940,P0102,2,813.71
O000003940,P0044,3,167.77
O000003941,P0113,2,1943.41
O000003941,P0066,3,429.67
O000003942,P0076,3,1501.41
O000003943,P0060,1,559.15
O000003943,P0225,1,908.27
O000003944,P0236,2,2584.97
O000003944,P0251,2,145.62
O000003944,P0230,3,880.1
O000003944,P0244,3,1255.6
O000003945,P0201,2,770.58
O000003946,P0020,1,482.13
O000003946,P0053,3,9080.08
O000003946,P0178,3,228.93
O000003946,P0095,3,291.12
O000003947,P0140,1,4338.01
O000003947,P0153,1,293.43
O000003947,P0161,3,2007.37
O000003947,P0046,2,1438.94
O000003948,P0228,3,1681.64
O000003949,P0006,2,3249.36
O000003949,P0130,3,800.0
O000003949,P0196,3,1312.15
O000003949,P0169,2,1165.5
O000003950,P0145,3,1194.24
O000003950,P0150,2,438.66
O000003951,P0043,1,727.81
O000003951,P0006,1,3249.36
O000003951,P0206,3,176.45
O000003952,P0150,2,438.66
O000003952,P0066,14,429.67
O000003952,P0031,1,239.07
O000003952,P0004,3,1607.47
O000003953,P0167,2,569.78
O000003953,P0045,2,853.56
O000003954,P0207,3,1487.4
O000003954,P0107,2,654.89
O000003954,P0256,2,2055.29
O000003955,P0050,1,1000.58
O000003955,P0019,1,1026.16
O000003955,P0075,3,240.77
O000003955,P0031,2,239.07
O000003956,P0142,1,1601.54
O000003956,P0082,2,507.24
O000003957,P0047,3,354.69
O000003958,P0010,3,559.04
O000003958,P0217,2,1400.56
O000003958,P0232,1,216.83
O000003958,P0138,2,825.36
O000003959,P0127,1,626.72
O000003959,P0178,3,228.93
O000003959,P0112,1,504.01
O000003959,P0092,3,177.89
O000003960,P0210,1,3531.38
O000003960,P0157,2,560.9
O000003961,P0155,3,229.8
O000003961,P0258,2,590.38
O000003961,P0150,1,438.66
O000003961,P0098,3,2521.17
O000003962,P0180,1,178.8
O000003962,P0061,2,919.94
O000003962,P0004,3,1607.47
O000003962,P0168,3,708.49
O000003963,P0244,1,1255.6
O000003963,P0165,1,120.17
O000003964,P0236,1,2584.97
O000003964,P0057,1,741.32
O000003965,P0060,1,559.15
O000003965,P0190,3,218.32
O000003965,P0065,2,2081.69
O000003966,P0171,2,173.11
O000003967,P0018,3,955.65
O000003967,P0099,2,387.16
O000003967,P0088,1,1316.83
O000003967,P0150,3,438.66
O000003968,P0161,3,2007.37
O000003968,P0056,3,200.3
O000003968,P0055,3,3116.86
O000003968,P0011,3,3183.21
O000003969,P0015,1,545.61
O000003969,P0133,3,229.05
O000003970,P0023,1,180.37
O000003970,P0256,3,2055.29
O000003970,P0049,1,158.35
O000003970,P0222,2,179.33
O000003971,P0106,2,97.4
O000003971,P0233,2,422.25
O000003971,P0001,3,943.15
O000003972,P0150,1,438.66
O000003972,P0138,1,825.36
O000003972,P0029,2,251.38
O000003973,P0208,1,921.83
O000003973,P0133,2,229.05
O000003973,P0190,1,218.32
O000003974,P0019,1,1026.16
O000003974,P0072,3,620.23
O000003974,P0182,3,719.4
O000003975,P0079,3,1858.97
O000003975,P0092,1,177.89
O000003976,P0236,3,2584.97
O000003977,P0049,1,158.35
O000003978,P0089,2,141.21
O000003978,P0257,3,589.97
O000003978,P0027,3,662.73
O000003979,P0225,2,908.27
O000003979,P0203,3,100.64
O000003979,P0121,1,85.69
O000003980,P0245,1,198.62
O000003980,P0196,1,1312.15
O000003980,P0237,2,405.01
O000003981,P0138,2,825.36
O000003981,P0253,2,719.13
O000003982,P0114,3,1741.51
O000003983,P0078,1,890.51
O000003983,P0023,1,180.37
O000003983,P0153,3,293.43
O000003984,P0051,3,226.69
O000003984,P0249,3,2110.11
O000003984,P0081,2,970.59
O000003984,P0148,3,674.33
O000003985,P0100,1,1753.54
O000003985,P0084,2,913.73
O000003985,P0048,2,1740.36
O000003985,P0177,2,760.45
O000003986,P0114,3,1741.51
O000003986,P0206,2,176.45
O000003987,P0024,3,704.04
O000003987,P0116,3,1041.5
O000003987,P0105,1,5475.98
O000003987,P0037,1,6463.97
O000003988,P0238,1,4197.54
O000003988,P0243,1,595.56
O000003988,P0217,2,1400.56
O000003989,P0237,2,405.01
O000003990,P0073,2,6894.23
O000003990,P0083,2,1021.81
O000003990,P0037,2,6463.97
O000003990,P0076,3,1501.41
O000003991,P0118,3,710.39
O000003991,P0250,1,800.77
O000003991,P0113,2,1943.41
O000003991,P0199,3,3427.05
O000003992,P0240,1,399.05
O000003992,P0194,3,5639.7
O000003992,P0232,2,216.83
O000003993,P0044,1,167.77
O000003994,P0220,1,1745.88
O000003995,P0226,3,879.87
O000003996,P0193,3,576.46
O000003996,P0053,2,9080.08
O000003996,P0016,2,640.95
O000003997,P0230,2,880.1
O000003997,P0152,2,105.95
O000003998,P0245,2,198.62
O000003999,P0121,3,85.69
O000003999,P0256,2,2055.29
O000003999,P0254,2,275.2
O000004000,P0067,3,204.08
O000004000,P0076,2,1501.41
O000004000,P0172,1,174.46
O000004000,P0252,3,670.64
O000004001,P0185,1,634.09
O000004001,P0197,3,1000.71
O000004001,P0089,3,141.21
O000004002,P0197,3,1000.71
O000004002,P0139,1,274.85
O000004002,P0087,3,334.17
O000004003,P0051,2,226.69
O000004004,P0047,3,354.69
O000004004,P0191,3,248.74
O000004004,P0207,2,1487.4
O000004005,P0139,1,274.85
O000004005,P0231,2,305.73
O000004006,P0238,2,4197.54
O000004006,P0239,3,1724.05
O000004006,P0251,2,145.62
O000004007,P0043,2,727.81
O000004007,P0214,1,2929.15
O000004008,P0078,2,890.51
O000004009,P0156,2,120.71
O000004009,P0077,1,1289.72
O000004010,P0172,2,174.46
O000004011,P0186,2,172.55
O000004011,P0175,1,112.35
O000004011,P0129,3,1128.49
O000004012,P0145,3,1194.24
O000004012,P0190,1,218.32
O000004012,P0215,1,453.62
O000004012,P0104,3,1284.75
O000004013,P0103,1,307.09
O000004014,P0045,2,853.56
O000004014,P0232,1,216.83
O000004015,P0226,1,879.87
O000004015,P0229,3,616.91
O000004016,P0081,3,970.59
O000004016,P0052,1,111.31
O000004016,P0247,1,600.94
O000004017,P0228,2,1681.64
O000004018,P0202,2,2946.54
O000004018,P0089,2,141.21
O000004018,P0144,1,545.07
O000004018,P0207,2,1487.4
O000004019,P0192,2,1347.12
O000004019,P0010,2,559.04
O000004019,P0003,2,719.42
O000004019,P0091,1,729.68
O000004020,P0211,3,771.56
O000004020,P0238,1,4197.54
O000004020,P0206,1,176.45
O000004021,P0204,3,765.68
O000004022,P0014,2,1226.26
O000004023,P0218,3,338.72
O000004023,P0105,2,5475.98
O000004023,P0231,1,305.73
O000004023,P0008,2,635.96
O000004024,P0052,1,111.31
O000004024,P0244,3,1255.6
O000004024,P0189,3,2283.82
O000004024,P0069,3,1341.24
O000004025,P0199,3,3427.05
O000004025,P0022,2,1465.58
O000004026,P0125,2,3770.26
O000004027,P0226,1,879.87
O000004027,P0187,2,2001.2
O000004028,P0022,2,1465.58
O000004028,P0007,3,284.57
O000004029,P0104,2,1284.75
O000004029,P0186,1,172.55
O000004029,P0237,1,405.01
O000004029,P0079,1,1858.97
O000004030,P0085,1,10319.1
O000004030,P0164,3,354.01
O000004031,P0229,1,616.91
O000004031,P0089,3,141.21
O000004031,P0140,1,4338.01
O000004031,P0188,3,630.05
O000004032,P0010,2,559.04
O000004032,P0130,2,800.0
O000004032,P0162,2,4338.8
O000004033,P0009,2,2162.5
O000004033,P0101,2,792.34
O000004034,P0084,2,913.73
O000004035,P0173,3,978.54
O000004036,P0081,1,970.59
O000004037,P0015,3,545.61
O000004038,P0117,1,3061.63
O000004038,P0181,1,586.45
O000004038,P0135,1,1234.43
O000004038,P0008,2,635.96
O000004039,P0020,3,482.13
O000004040,P0253,1,719.13
O000004040,P0237,1,405.01
O000004040,P0101,3,792.34
O000004040,P0238,3,4197.54
O000004041,P0081,14,970.59
O000004041,P0087,1,334.17
O000004041,P0043,1,727.81
O000004042,P0204,3,765.68
O000004043,P0133,1,229.05
O000004043,P0195,2,711.58
O000004043,P0096,3,91.06
O000004043,P0108,1,240.39
O000004044,P0096,2,91.06
O000004045,P0140,1,4338.01
O000004045,P0160,2,3159.95
O000004045,P0089,3,141.21
O000004045,P0157,2,560.9
O000004046,P0078,2,890.51
O000004047,P0072,2,620.23
O000004047,P0088,1,1316.83
O000004048,P0162,2,4338.8
O000004048,P0142,2,1601.54
O000004048,P0132,3,2635.21
O000004048,P0130,2,800.0
O000004049,P0194,1,5639.7
O000004049,P0130,3,800.0
O000004050,P0158,3,844.46
O000004050,P0001,3,943.15
O000004050,P0081,2,970.59
O000004051,P0204,20,765.68
O000004051,P0119,2,171.2
O000004051,P0254,2,275.2
O000004051,P0004,3,1607.47
O000004052,P0095,2,291.12
O000004052,P0062,3,6655.67
O000004053,P0237,1,405.01
O000004053,P0070,3,595.87
O000004053,P0002,1,928.04
O000004054,P0099,2,387.16
O000004054,P0260,2,1332.85
O000004054,P0167,2,569.78
O000004055,P0047,1,354.69
O000004055,P0210,2,3531.38
O000004055,P0203,2,100.64
O000004055,P0118,3,710.39
O000004056,P0020,3,482.13
O000004056,P0069,3,1341.24
O000004056,P0122,3,932.72
O000004056,P0132,3,2635.21
O000004057,P0101,2,792.34
O000004058,P0209,2,1939.07
O000004058,P0174,2,7007.31
O000004058,P0047,2,354.69
O000004058,P0172,3,174.46
O000004059,P0116,1,1041.5
O000004059,P0048,1,1740.36
O000004059,P0192,1,1347.12
O000004060,P0002,2,928.04
O000004060,P0033,1,476.13
O000004060,P0204,3,765.68
O000004061,P0088,1,1316.83
O000004061,P0249,2,2110.11
O000004062,P0177,1,760.45
O000004063,P0259,2,5328.55
O000004063,P0172,3,174.46
O000004063,P0180,3,178.8
O000004063,P0003,3,719.42
O000004064,P0070,1,595.87
O000004064,P0207,3,1487.4
O000004065,P0186,2,172.55
O000004066,P0017,3,361.9
O000004066,P0148,3,674.33
O000004066,P0247,1,600.94
O000004067,P0063,2,208.04
O000004067,P0244,1,1255.6
O000004067,P0234,2,1499.41
O000004067,P0221,3,243.98
O000004068,P0259,1,5328.55
O000004068,P0192,1,1347.12
O000004068,P0012,2,567.02
O000004068,P0172,1,174.46
O000004069,P0171,2,173.11
O000004069,P0152,1,105.95
O000004070,P0250,2,800.77
O000004070,P0011,1,3183.21
O000004070,P0192,2,1347.12
O000004070,P0159,3,1103.2
O000004071,P0114,1,1741.51
O000004072,P0134,3,648.85
O000004072,P0075,3,240.77
O000004072,P0237,2,405.01
O000004073,P0145,3,1194.24
O000004074,P0152,1,105.95
O000004074,P0150,2,438.66
O000004074,P0213,1,324.68
O000004074,P0069,3,1341.24
O000004075,P0034,1,677.28
O000004075,P0186,3,172.55
O000004075,P0059,3,3044.59
O000004076,P0156,1,120.71
O000004076,P0213,2,324.68
O000004076,P0022,3,1465.58
O000004077,P0044,1,167.77
O000004077,P0200,1,2804.26
O000004077,P0182,2,719.4
O000004077,P0208,2,921.83
O000004078,P0090,2,1902.53
O000004078,P0179,3,433.89
O000004078,P0075,3,240.77
O000004078,P0220,2,1745.88
O000004079,P0207,2,1487.4
O000004079,P0200,2,2804.26
O000004079,P0127,1,626.72
O000004080,P0168,1,708.49
O000004080,P0218,1,338.72
O000004081,P0035,3,892.12
O000004081,P0240,3,399.05
O000004082,P0014,1,1226.26
O000004082,P0102,3,813.71
O000004083,P0004,1,1607.47
O000004083,P0010,1,559.04
O000004084,P0148,2,674.33
O000004085,P0255,1,686.06
O000004085,P0165,2,120.17
O000004085,P0032,2,813.55
O000004085,P0123,2,2360.49
O000004086,P0213,1,324.68
O000004086,P0055,1,3116.86
O000004087,P0208,3,921.83
O000004087,P0037,2,6463.97
O000004087,P0103,2,307.09
O000004088,P0074,2,1218.39
O000004088,P0122,1,932.72
O000004088,P0049,1,158.35
O000004089,P0182,1,719.4
O000004089,P0136,1,73.57
O000004090,P0206,1,176.45
O000004090,P0101,3,792.34
O000004091,P0054,1,597.64
O000004091,P0048,1,1740.36
O000004091,P0235,3,1511.47
O000004091,P0112,3,504.01
O000004092,P0227,3,143.83
O000004092,P0199,1,3427.05
O000004092,P0058,2,653.68
O000004092,P0158,2,844.46
O000004093,P0106,1,97.4
O000004093,P0052,3,111.31
O000004094,P0112,2,504.01
O000004094,P0174,3,7007.31
O000004094,P0190,3,218.32
O000004095,P0008,1,635.96
O000004095,P0170,2,962.11
O000004095,P0164,1,354.01
O000004096,P0173,1,978.54
O000004096,P0136,1,73.57
O000004096,P0231,3,305.73
O000004097,P0187,3,2001.2
O000004098,P0004,1,1607.47
O000004098,P0044,2,167.77
O000004099,P0028,1,365.49
O000004099,P0139,3,274.85
O000004100,P0174,3,7007.31
O000004101,P0175,1,112.35
O000004102,P0219,1,863.53
O000004102,P0231,1,305.73
O000004103,P0197,2,1000.71
O000004103,P0125,3,3770.26
O000004103,P0156,3,120.71
O000004103,P0168,2,708.49
O000004104,P0109,1,980.42
O000004104,P0119,1,171.2
O000004104,P0240,1,399.05
O000004104,P0149,1,903.97
O000004105,P0089,1,141.21
O000004106,P0260,2,1332.85
O000004107,P0105,1,5475.98
O000004107,P0196,2,1312.15
O000004108,P0084,3,913.73
O000004108,P0110,1,76.97
O000004108,P0228,2,1681.64
O000004108,P0259,1,5328.55
O000004109,P0054,2,597.64
O000004109,P0244,1,1255.6
O000004109,P0122,2,932.72
O000004109,P0178,1,228.93
O000004110,P0134,1,648.85
O000004111,P0035,3,892.12
O000004111,P0131,3,2208.18
O000004111,P0183,3,229.0
O000004111,P0201,3,770.58
O000004112,P0257,1,589.97
O000004112,P0165,3,120.17
O000004113,P0161,2,2007.37
O000004113,P0236,1,2584.97
O000004114,P0123,3,2360.49
O000004115,P0089,2,141.21
O000004115,P0156,1,120.71
O000004116,P0072,3,620.23
O000004116,P0112,1,504.01
O000004117,P0055,3,3116.86
O000004117,P0103,3,307.09
O000004118,P0193,3,576.46
O000004119,P0004,2,1607.47
O000004119,P0138,2,825.36
O000004120,P0053,2,9080.08
O000004120,P0019,1,1026.16
O000004121,P0054,3,597.64
O000004121,P0021,1,744.77
O000004121,P0232,1,216.83
O000004122,P0202,1,2946.54
O000004122,P0085,2,10319.1
O000004122,P0071,1,244.82
O000004123,P0198,2,1551.7
O000004123,P0146,3,770.46
O000004123,P0233,3,422.25
O000004124,P0202,3,2946.54
O000004125,P0151,2,929.62
O000004126,P0257,3,589.97
O000004126,P0185,3,634.09
O000004126,P0139,3,274.85
O000004126,P0088,1,1316.83
O000004127,P0149,1,903.97
O000004127,P0176,1,4160.75
O000004128,P0158,2,844.46
O000004128,P0061,1,919.94
O000004128,P0168,2,708.49
O000004129,P0036,3,7403.67
O000004129,P0200,2,2804.26
O000004129,P0219,1,863.53
O000004130,P0109,1,980.42
O000004130,P0239,3,1724.05
O000004131,P0238,3,4197.54
O000004131,P0186,2,172.55
O000004131,P0165,2,120.17
O000004131,P0205,1,1049.59
O000004132,P0077,2,1289.72
O000004132,P0036,3,7403.67
O000004132,P0157,1,560.9
O000004133,P0039,3,1408.29
O000004133,P0167,3,569.78
O000004133,P0108,1,240.39
O000004133,P0109,3,980.42
O000004134,P0173,1,978.54
O000004134,P0134,3,648.85
O000004134,P0031,3,239.07
O000004134,P0232,1,216.83
O000004135,P0169,1,1165.5
O000004135,P0077,1,1289.72
O000004135,P0188,3,630.05
O000004135,P0201,3,770.58
O000004136,P0139,2,274.85
O000004136,P0250,1,800.77
O000004136,P0037,3,6463.97
O000004137,P0237,2,405.01
O000004138,P0190,3,218.32
O000004138,P0212,3,1458.07
O000004138,P0124,3,2199.67
O000004138,P0203,2,100.64
O000004139,P0064,1,855.65
O000004139,P0019,3,1026.16
O000004140,P0117,3,3061.63
O000004140,P0209,3,1939.07
O000004141,P0247,1,600.94
O000004141,P0157,3,560.9
O000004141,P0134,2,648.85
O000004141,P0151,3,929.62
O000004142,P0113,2,1943.41
O000004142,P0230,2,880.1
O000004142,P0189,2,2283.82
O000004142,P0118,3,710.39
O000004143,P0165,2,120.17
O000004144,P0230,3,880.1
O000004144,P0178,1,228.93
O000004145,P0030,2,1066.38
O000004145,P0193,1,576.46
O000004146,P0237,2,405.01
O000004146,P0171,2,173.11
O000004146,P0011,1,3183.21
O000004146,P0087,2,334.17
O000004147,P0184,3,906.37
O000004147,P0192,2,1347.12
O000004147,P0229,3,616.91
O000004148,P0113,1,1943.41
O000004148,P0061,2,919.94
O000004148,P0249,2,2110.11
O000004148,P0238,1,4197.54
O000004149,P0166,1,189.39
O000004149,P0097,1,219.95
O000004149,P0125,1,3770.26
O000004150,P0056,3,200.3
O000004151,P0231,2,305.73
O000004151,P0022,2,1465.58
O000004152,P0192,3,1347.12
O000004153,P0155,1,229.8
O000004154,P0001,1,943.15
O000004154,P0122,1,932.72
O000004154,P0151,3,929.62
O000004155,P0078,3,890.51
O000004155,P0069,3,1341.24
O000004155,P0052,2,111.31
O000004155,P0187,3,2001.2
O000004156,P0171,1,173.11
O000004156,P0124,2,2199.67
O000004157,P0071,3,244.82
O000004158,P0197,1,1000.71
O000004158,P0163,3,233.09
O000004158,P0189,3,2283.82
O000004159,P0096,2,91.06
O000004160,P0230,1,880.1
O000004161,P0231,3,305.73
O000004161,P0175,1,112.35
O000004161,P0091,1,729.68
O000004161,P0222,2,179.33
O000004162,P0102,3,813.71
O000004162,P0200,2,2804.26
O000004163,P0153,2,293.43
O000004164,P0038,1,376.7
O000004164,P0168,2,708.49
O000004164,P0127,1,626.72
O000004165,P0033,1,476.13
O000004165,P0027,1,662.73
O000004165,P0082,3,507.24
O000004165,P0240,1,399.05
O000004166,P0017,3,361.9
O000004167,P0026,1,3039.38
O000004167,P0074,3,1218.39
O000004167,P0093,1,1247.52
O000004167,P0237,3,405.01
O000004168,P0182,2,719.4
O000004168,P0118,3,710.39
O000004168,P0084,1,913.73
O000004169,P0196,3,1312.15
O000004169,P0219,1,863.53
O000004169,P0094,2,97.56
O000004170,P0197,1,1000.71
O000004170,P0151,2,929.62
O000004170,P0210,2,3531.38
O000004171,P0178,1,228.93
O000004172,P0188,2,630.05
O000004173,P0018,3,955.65
O000004173,P0240,3,399.05
O000004173,P0247,3,600.94
O000004174,P0067,3,204.08
O000004174,P0258,1,590.38
O000004174,P0194,3,5639.7
O000004174,P0051,3,226.69
O000004175,P0142,3,1601.54
O000004175,P0130,2,800.0
O000004176,P0053,3,9080.08
O000004176,P0138,2,825.36
O000004176,P0027,3,662.73
O000004176,P0258,1,590.38
O000004177,P0191,1,248.74
O000004177,P0163,2,233.09
O000004178,P0137,2,148.29
O000004178,P0127,1,626.72
O000004178,P0201,3,770.58
O000004178,P0075,2,240.77
O000004179,P0076,2,1501.41
O000004180,P0120,2,651.07
O000004180,P0182,2,719.4
O000004181,P0259,2,5328.55
O000004181,P0143,2,1078.5
O000004182,P0153,3,293.43
O000004182,P0071,2,244.82
O000004182,P0098,2,2521.17
O000004182,P0060,2,559.15
O000004183,P0166,3,189.39
O000004183,P0100,3,1753.54
O000004184,P0038,3,376.7
O000004184,P0144,1,545.07
O000004184,P0103,2,307.09
O000004184,P0169,2,1165.5
O000004185,P0089,1,141.21
O000004185,P0155,2,229.8
O000004186,P0121,2,85.69
O000004186,P0093,3,1247.52
