payment_id,order_id,attempt_no,payment_ts,payment_method,payment_status,failure_reason,amount
PAY000004956,O000003729,1,2025-12-30T19:49:39,Card,SUCCESS,,8332.09
PAY000004957,O000003730,1,2025-12-30T23:40:35,COD,SUCCESS,,10156.73
PAY000004958,O000003731,1,2025-12-30T00:19:11,COD,SUCCESS,,6456.92
PAY000004959,O000003732,1,2025-12-30T11:02:46,COD,SUCCESS,,13957.42
PAY000004960,O000003733,1,2025-12-30T04:33:47,NetBanking,SUCCESS,,1153.33
PAY000004961,O000003734,1,2025-12-30T14:02:31,UPI,SUCCESS,,2486.89
PAY000004962,O000003735,1,2025-12-30T20:14:42,Card,SUCCESS,,14385.01
PAY000004963,O000003736,1,2025-12-30T19:23:22,UPI,SUCCESS,,1451.36
PAY000004964,O000003737,1,2025-12-30T09:47:10,Card,SUCCESS,,15896.05
PAY000004965,O000003738,1,2025-12-30T16:52:29,Wallet,FAILED,FRAUD_SUSPECTED,2193.89
PAY000004966,O000003738,2,2025-12-30T16:55:50,Wallet,SUCCESS,,2193.89
PAY000004967,O000003739,1,2025-12-30T04:17:43,UPI,FAILED,CARD_DECLINED,8205.04
PAY000004968,O000003740,1,2025-12-30T19:14:45,Card,SUCCESS,,3237.68
PAY000004969,O000003741,1,2025-12-30T03:54:40,Card,FAILED,CARD_DECLINED,10732.69
PAY000004970,O000003741,2,2025-12-30T04:00:50,Card,SUCCESS,,10732.69
PAY000004971,O000003742,1,2025-12-30T01:52:22,Wallet,FAILED,CARD_DECLINED,5469.57
PAY000004972,O000003742,2,2025-12-30T01:48:19,Wallet,SUCCESS,,5469.57
PAY000004973,O000003743,1,2025-12-30T16:54:21,Card,SUCCESS,,7630.2
PAY000004974,O000003744,1,2025-12-30T23:52:59,COD,SUCCESS,,8858.36
PAY000004975,O000003745,1,2025-12-30T19:24:07,COD,SUCCESS,,1961.04
PAY000004976,O000003746,1,2025-12-30T05:25:37,NetBanking,SUCCESS,,5386.24
PAY000004977,O000003747,1,2025-12-30T12:17:57,Card,SUCCESS,,15314.42
PAY000004978,O000003748,1,2025-12-30T22:12:01,Card,FAILED,CARD_DECLINED,5640.62
PAY000004979,O000003748,2,2025-12-30T22:20:10,Card,SUCCESS,,5640.62
PAY000004980,O000003749,1,2025-12-31T00:21:58,Card,SUCCESS,,2091.04
PAY000004981,O000003750,1,2025-12-31T02:06:38,Card,FAILED,CARD_DECLINED,725.48
PAY000004982,O000003750,2,2025-12-31T02:11:36,Card,FAILED,UPI_PIN_ERROR,725.48
PAY000004983,O000003750,3,2025-12-31T02:14:05,Card,FAILED,BANK_TIMEOUT,725.48
PAY000004984,O000003750,4,2025-12-31T02:20:41,Card,SUCCESS,,725.48
PAY000004985,O000003751,1,2025-12-31T11:09:21,Card,FAILED,INSUFFICIENT_FUNDS,6011.42
PAY000004986,O000003751,2,2025-12-31T11:17:29,Card,SUCCESS,,6011.42
PAY000004987,O000003752,1,2025-12-31T07:58:08,COD,SUCCESS,,2707.93
PAY000004988,O000003753,1,2025-12-31T08:24:31,Card,FAILED,INSUFFICIENT_FUNDS,3961.2
PAY000004989,O000003753,2,2025-12-31T08:43:14,Card,SUCCESS,,3961.2
PAY000004990,O000003754,1,2025-12-31T01:56:27,UPI,SUCCESS,,1441.78
PAY000004991,O000003755,1,2025-12-31T18:34:02,UPI,FAILED,FRAUD_SUSPECTED,4767.39
PAY000004992,O000003755,2,2025-12-31T18:34:32,UPI,SUCCESS,,4767.39
PAY000004993,O000003756,1,2025-12-31T01:33:16,Card,SUCCESS,,1429.64
PAY000004994,O000003757,1,2025-12-31T17:27:33,UPI,FAILED,INSUFFICIENT_FUNDS,3846.41
PAY000004995,O000003757,2,2025-12-31T17:27:41,UPI,FAILED,UPI_PIN_ERROR,3846.41
PAY000004996,O000003757,3,2025-12-31T17:37:16,UPI,SUCCESS,,3846.41
PAY000004997,O000003758,1,2025-12-31T20:55:01,COD,SUCCESS,,11711.16
PAY000004998,O000003759,1,2025-12-31T15:46:09,Card,SUCCESS,,612.06
PAY000004999,O000003760,1,2025-12-31T20:47:36,Card,SUCCESS,,3752.22
PAY000005000,O000003761,1,2026-01-01T00:06:09,UPI,SUCCESS,,1139.56
PAY000005001,O000003762,1,2025-12-31T13:38:15,UPI,SUCCESS,,5126.09
PAY000005002,O000003763,1,2025-12-31T13:06:02,Card,SUCCESS,,3135.2
PAY000005003,O000003764,1,2025-12-31T11:32:19,NetBanking,SUCCESS,,4772.08
PAY000005004,O000003765,1,2025-12-31T07:15:48,COD,SUCCESS,,24331.26
PAY000005005,O000003766,1,2025-12-31T11:54:05,COD,SUCCESS,,5889.45
PAY000005006,O000003767,1,2025-12-31T11:41:12,COD,SUCCESS,,6138.71
PAY000005007,O000003768,1,2025-12-31T12:19:37,COD,SUCCESS,,289.27
PAY000005008,O000003769,1,2025-12-31T04:12:06,Card,SUCCESS,,2764.71
PAY000005009,O000003770,1,2025-12-31T03:42:10,Card,SUCCESS,,3367.15
PAY000005010,O000003771,1,2025-12-31T16:10:15,NetBanking,FAILED,BANK_TIMEOUT,6557.15
PAY000005011,O000003771,2,2025-12-31T16:15:18,NetBanking,FAILED,UPI_PIN_ERROR,6557.15
PAY000005012,O000003771,3,2025-12-31T16:14:46,NetBanking,SUCCESS,,6557.15
PAY000005013,O000003772,1,2025-12-31T10:42:29,NetBanking,SUCCESS,,2441.13
PAY000005014,O000003773,1,2025-12-31T12:34:00,UPI,SUCCESS,,5881.44
PAY000005015,O000003774,1,2025-12-31T20:24:57,COD,SUCCESS,,6624.54
PAY000005016,O000003775,1,2025-12-31T12:15:40,Card,FAILED,INSUFFICIENT_FUNDS,2311.38
PAY000005017,O000003775,2,2025-12-31T12:14:51,Card,SUCCESS,,2311.38
PAY000005018,O000003776,1,2025-12-31T19:31:16,UPI,SUCCESS,,32713.77
PAY000005019,O000003777,1,2025-12-31T08:05:41,NetBanking,SUCCESS,,3749.01
PAY000005020,O000003778,1,2025-12-31T16:52:26,NetBanking,SUCCESS,,6884.84
PAY000005021,O000003779,1,2026-01-01T00:32:07,COD,SUCCESS,,5046.8
PAY000005022,O000003780,1,2026-01-01T21:40:50,Card,SUCCESS,,567.21
PAY000005023,O000003781,1,2026-01-01T07:54:23,COD,SUCCESS,,3366.85
PAY000005024,O000003782,1,2026-01-01T13:18:48,COD,SUCCESS,,11588.94
PAY000005025,O000003783,1,2026-01-01T19:06:03,Card,SUCCESS,,11390.94
PAY000005026,O000003784,1,2026-01-01T00:41:14,UPI,SUCCESS,,3214.64
PAY000005027,O000003785,1,2026-01-01T07:57:33,COD,SUCCESS,,1511.92
PAY000005028,O000003786,1,2026-01-01T07:00:57,Card,SUCCESS,,4450.86
PAY000005029,O000003787,1,2026-01-01T19:23:51,UPI,SUCCESS,,559.66
PAY000005030,O000003788,1,2026-01-01T13:45:34,UPI,SUCCESS,,4208.31
PAY000005031,O000003789,1,2026-01-01T04:07:47,COD,SUCCESS,,3165.42
PAY000005032,O000003790,1,2026-01-01T03:27:44,Card,FAILED,FRAUD_SUSPECTED,1540.92
PAY000005033,O000003790,2,2026-01-01T03:29:22,Card,FAILED,INSUFFICIENT_FUNDS,1540.92
PAY000005034,O000003790,3,2026-01-01T03:30:54,Card,FAILED,INSUFFICIENT_FUNDS,1540.92
PAY000005035,O000003790,4,2026-01-01T03:28:08,Card,SUCCESS,,1540.92
PAY000005036,O000003791,1,2026-01-01T15:06:29,COD,SUCCESS,,452.05
PAY000005037,O000003792,1,2026-01-01T06:49:07,Wallet,FAILED,UPI_PIN_ERROR,3302.23
PAY000005038,O000003792,2,2026-01-01T06:58:40,Wallet,SUCCESS,,3302.23
PAY000005039,O000003793,1,2026-01-01T00:08:05,NetBanking,SUCCESS,,10272.42
PAY000005040,O000003794,1,2026-01-01T21:15:11,NetBanking,SUCCESS,,21674.68
PAY000005041,O000003795,1,2026-01-01T17:41:03,COD,SUCCESS,,731.94
PAY000005042,O000003796,1,2026-01-01T18:22:11,COD,SUCCESS,,2750.82
PAY000005043,O000003797,1,2026-01-01T23:10:42,Wallet,FAILED,BANK_TIMEOUT,1191.74
PAY000005044,O000003797,2,2026-01-01T23:21:28,Wallet,SUCCESS,,1191.74
PAY000005045,O000003798,1,2026-01-01T20:17:34,UPI,FAILED,INSUFFICIENT_FUNDS,12206.9
PAY000005046,O000003798,2,2026-01-01T20:20:31,UPI,SUCCESS,,12206.9
PAY000005047,O000003799,1,2026-01-01T09:50:59,COD,SUCCESS,,355.88
PAY000005048,O000003800,1,2026-01-01T16:27:19,COD,SUCCESS,,18011.13
PAY000005049,O000003801,1,2026-01-01T15:02:36,Card,SUCCESS,,6812.86
PAY000005050,O000003802,1,2026-01-02T21:49:48,Card,FAILED,INSUFFICIENT_FUNDS,770.59
PAY000005051,O000003802,2,2026-01-02T21:53:05,Card,SUCCESS,,770.59
PAY000005052,O000003803,1,2026-01-02T14:55:53,UPI,SUCCESS,,6377.56
PAY000005053,O000003804,1,2026-01-02T07:05:17,COD,SUCCESS,,5714.53
PAY000005054,O000003805,1,2026-01-02T04:50:36,COD,SUCCESS,,455.16
PAY000005055,O000003806,1,2026-01-02T19:52:18,COD,SUCCESS,,2001.42
PAY000005056,O000003807,1,2026-01-02T13:16:23,Card,FAILED,BANK_TIMEOUT,7624.92
PAY000005057,O000003807,2,2026-01-02T13:13:50,Card,SUCCESS,,7624.92
PAY000005058,O000003808,1,2026-01-02T20:36:29,COD,SUCCESS,,41051.82
PAY000005059,O000003809,1,2026-01-02T18:17:12,Card,SUCCESS,,3606.6
PAY000005060,O000003810,1,2026-01-02T21:49:20,UPI,SUCCESS,,3627.1
PAY000005061,O000003811,1,2026-01-02T21:00:37,Card,FAILED,CARD_DECLINED,10103.26
PAY000005062,O000003811,2,2026-01-02T21:03:35,Card,SUCCESS,,10103.26
PAY000005063,O000003812,1,2026-01-02T04:20:54,Card,FAILED,CARD_DECLINED,534.61
PAY000005064,O000003812,2,2026-01-02T04:23:17,Card,SUCCESS,,534.61
PAY000005065,O000003813,1,2026-01-02T20:20:22,NetBanking,FAILED,INSUFFICIENT_FUNDS,5568.98
PAY000005066,O000003813,2,2026-01-02T20:27:16,NetBanking,SUCCESS,,5568.98
PAY000005067,O000003814,1,2026-01-02T16:00:19,Card,SUCCESS,,5513.74
PAY000005068,O000003815,1,2026-01-02T21:02:49,COD,SUCCESS,,18984.51
PAY000005069,O000003816,1,2026-01-02T12:27:41,Card,SUCCESS,,6018.14
PAY000005070,O000003817,1,2026-01-02T18:08:22,Card,FAILED,UPI_PIN_ERROR,4204.4
PAY000005071,O000003817,2,2026-01-02T18:10:09,Card,FAILED,BANK_TIMEOUT,4204.4
PAY000005072,O000003817,3,2026-01-02T18:15:45,Card,SUCCESS,,4204.4
PAY000005073,O000003818,1,2026-01-02T17:15:47,NetBanking,FAILED,CARD_DECLINED,8144.91
PAY000005074,O000003818,2,2026-01-02T17:13:56,NetBanking,FAILED,UPI_PIN_ERROR,8144.91
PAY000005075,O000003818,3,2026-01-02T17:28:27,NetBanking,SUCCESS,,8144.91
PAY000005076,O000003819,1,2026-01-02T08:11:17,UPI,FAILED,UPI_PIN_ERROR,25034.88
PAY000005077,O000003819,2,2026-01-02T08:15:34,UPI,FAILED,UPI_PIN_ERROR,25034.88
PAY000005078,O000003819,3,2026-01-02T08:31:39,UPI,SUCCESS,,25034.88
PAY000005079,O000003820,1,2026-01-02T17:52:45,UPI,SUCCESS,,2859.32
PAY000005080,O000003821,1,2026-01-02T14:34:33,NetBanking,SUCCESS,,16647.69
PAY000005081,O000003822,1,2026-01-02T08:33:39,UPI,SUCCESS,,4673.69
PAY000005082,O000003823,1,2026-01-02T01:18:57,UPI,SUCCESS,,8929.33
PAY000005083,O000003824,1,2026-01-02T18:48:48,Card,SUCCESS,,1184.2
PAY000005084,O000003825,1,2026-01-02T20:56:21,Wallet,SUCCESS,,2869.89
PAY000005085,O000003826,1,2026-01-02T09:46:02,Card,SUCCESS,,20279.24
PAY000005086,O000003827,1,2026-01-02T11:01:12,Card,SUCCESS,,24538.68
PAY000005087,O000003828,1,2026-01-03T08:57:30,COD,SUCCESS,,12803.26
PAY000005088,O000003829,1,2026-01-03T19:23:42,COD,SUCCESS,,2150.78
PAY000005089,O000003830,1,2026-01-03T20:42:30,UPI,SUCCESS,,3926.34
PAY000005090,O000003831,1,2026-01-03T16:04:10,UPI,SUCCESS,,6232.55
PAY000005091,O000003832,1,2026-01-03T05:52:08,UPI,SUCCESS,,4953.0
PAY000005092,O000003833,1,2026-01-03T14:22:20,Card,FAILED,CARD_DECLINED,4462.2
PAY000005093,O000003833,2,2026-01-03T14:24:51,Card,FAILED,UPI_PIN_ERROR,4462.2
PAY000005094,O000003833,3,2026-01-03T14:28:34,Card,FAILED,BANK_TIMEOUT,4462.2
PAY000005095,O000003833,4,2026-01-03T14:24:56,Card,FAILED,INSUFFICIENT_FUNDS,4462.2
PAY000005096,O000003833,5,2026-01-03T14:23:23,Card,FAILED,BANK_TIMEOUT,4462.2
PAY000005097,O000003833,6,2026-01-03T14:36:12,Card,SUCCESS,,4462.2
PAY000005098,O000003834,1,2026-01-03T05:02:24,Card,FAILED,FRAUD_SUSPECTED,14615.44
PAY000005099,O000003834,2,2026-01-03T05:12:21,Card,SUCCESS,,14615.44
PAY000005100,O000003835,1,2026-01-03T21:05:50,COD,SUCCESS,,3738.81
PAY000005101,O000003836,1,2026-01-03T07:58:27,Wallet,SUCCESS,,6317.62
PAY000005102,O000003837,1,2026-01-03T20:52:27,NetBanking,FAILED,CARD_DECLINED,7151.73
PAY000005103,O000003837,2,2026-01-03T20:56:50,NetBanking,SUCCESS,,7151.73
PAY000005104,O000003838,1,2026-01-03T23:01:33,COD,SUCCESS,,3863.82
PAY000005105,O000003839,1,2026-01-03T09:55:50,COD,SUCCESS,,2987.35
PAY000005106,O000003840,1,2026-01-03T17:51:11,UPI,SUCCESS,,1722.82
PAY000005107,O000003841,1,2026-01-03T01:53:28,Card,FAILED,CARD_DECLINED,19973.64
PAY000005108,O000003841,2,2026-01-03T02:09:14,Card,SUCCESS,,19973.64
PAY000005109,O000003842,1,2026-01-03T06:28:15,Card,SUCCESS,,8060.74
PAY000005110,O000003843,1,2026-01-03T02:02:10,UPI,success,,20929.78
PAY000005111,O000003844,1,2026-01-03T04:58:22,UPI,SUCCESS,,2798.16
PAY000005112,O000003845,1,2026-01-03T16:19:16,Card,SUCCESS,,2701.46
PAY000005113,O000003846,1,2026-01-03T08:42:44,COD,SUCCESS,,824.55
PAY000005114,O000003847,1,2026-01-03T02:25:07,COD,SUCCESS,,7939.97
PAY000005115,O000003848,1,2026-01-03T06:58:54,COD,SUCCESS,,6508.92
PAY000005116,O000003849,1,2026-01-04T17:04:38,UPI,FAILED,FRAUD_SUSPECTED,4826.95
PAY000005117,O000003849,2,2026-01-04T17:08:11,UPI,SUCCESS,,4826.95
PAY000005118,O000003850,1,2026-01-04T15:50:05,COD,SUCCESS,,4585.51
PAY000005119,O000003851,1,2026-01-04T20:12:09,NetBanking,FAILED,INSUFFICIENT_FUNDS,1665.66
PAY000005120,O000003851,2,2026-01-04T20:09:55,NetBanking,SUCCESS,,1665.66
PAY000005121,O000003852,1,2026-01-04T13:55:13,Card,FAILED,UPI_PIN_ERROR,649.58
PAY000005122,O000003852,2,2026-01-04T14:04:18,Card,SUCCESS,,649.58
PAY000005123,O000003853,1,2026-01-04T20:32:27,COD,SUCCESS,,5707.88
PAY000005124,O000003854,1,2026-01-04T02:24:06,NetBanking,SUCCESS,,9652.19
PAY000005125,O000003855,1,2026-01-04T03:03:00,UPI,FAILED,CARD_DECLINED,24974.04
PAY000005126,O000003855,2,2026-01-04T03:18:36,UPI,SUCCESS,,24974.04
PAY000005127,O000003856,1,2026-01-04T19:41:29,UPI,SUCCESS,,1487.4
PAY000005128,O000003857,1,2026-01-04T13:17:29,UPI,SUCCESS,,16837.09
PAY000005129,O000003858,1,2026-01-04T11:35:11,COD,SUCCESS,,3805.06
PAY000005130,O000003859,1,2026-01-05T00:17:28,NetBanking,FAILED,UPI_PIN_ERROR,267.72
PAY000005131,O000003859,2,2026-01-05T00:28:23,NetBanking,SUCCESS,,267.72
PAY000005132,O000003860,1,2026-01-04T23:26:38,UPI,FAILED,BANK_TIMEOUT,16803.48
PAY000005133,O000003860,2,2026-01-04T23:30:59,UPI,FAILED,INSUFFICIENT_FUNDS,16803.48
PAY000005134,O000003860,3,2026-01-04T23:29:11,UPI,FAILED,INSUFFICIENT_FUNDS,16803.48
PAY000005135,O000003860,4,2026-01-04T23:36:50,UPI,SUCCESS,,16803.48
PAY000005136,O000003861,1,2026-01-04T19:45:25,UPI,SUCCESS,,11010.04
PAY000005137,O000003862,1,2026-01-04T17:10:46,COD,SUCCESS,,19640.94
PAY000005138,O000003863,1,2026-01-04T17:01:13,COD,SUCCESS,,971.8
PAY000005139,O000003864,1,2026-01-04T17:57:54,Card,SUCCESS,,4383.45
PAY000005140,O000003865,1,2026-01-04T16:15:38,COD,SUCCESS,,6064.35
PAY000005141,O000003866,1,2026-01-04T10:53:24,COD,SUCCESS,,3595.73
PAY000005142,O000003867,1,2026-01-04T21:05:55,COD,SUCCESS,,17485.5
PAY000005143,O000003868,1,2026-01-04T08:46:51,UPI,SUCCESS,,2331.0
PAY000005144,O000003869,1,2026-01-04T06:32:48,UPI,SUCCESS,,237.23
PAY000005145,O000003870,1,2026-01-04T23:19:57,COD,SUCCESS,,6856.75
PAY000005146,O000003871,1,2026-01-04T03:48:19,UPI,SUCCESS,,484.57
PAY000005147,O000003872,1,2026-01-04T07:50:44,Card,SUCCESS,,5241.85
PAY000005148,O000003873,1,2026-01-04T14:09:10,Wallet,FAILED,BANK_TIMEOUT,3962.2
PAY000005149,O000003873,2,2026-01-04T14:09:02,Wallet,FAILED,CARD_DECLINED,3962.2
PAY000005150,O000003873,3,2026-01-04T14:25:50,Wallet,SUCCESS,,3962.2
PAY000005151,O000003874,1,2026-01-04T05:12:25,UPI,FAILED,INSUFFICIENT_FUNDS,215.08
PAY000005152,O000003875,1,2026-01-04T23:25:16,Card,SUCCESS,,1016.16
PAY000005153,O000003876,1,2026-01-04T07:29:16,COD,SUCCESS,,2874.5
PAY000005154,O000003877,1,2026-01-04T00:44:16,COD,SUCCESS,,23670.92
PAY000005155,O000003878,1,2026-01-05T00:11:08,Card,FAILED,BANK_TIMEOUT,10626.62
PAY000005156,O000003878,2,2026-01-05T00:19:52,Card,SUCCESS,,10626.62
PAY000005157,O000003879,1,2026-01-05T21:43:06,UPI,SUCCESS,,1990.11
PAY000005158,O000003880,1,2026-01-05T17:36:28,NetBanking,FAILED,CARD_DECLINED,14444.07
PAY000005159,O000003880,2,2026-01-05T17:35:18,NetBanking,SUCCESS,,14444.07
PAY000005160,O000003881,1,2026-01-05T20:00:35,COD,SUCCESS,,28179.36
PAY000005161,O000003882,1,2026-01-05T17:22:54,UPI,SUCCESS,,3813.6
PAY000005162,O000003883,1,2026-01-05T01:48:58,COD,SUCCESS,,5302.61
PAY000005163,O000003884,1,2026-01-05T18:11:07,Card,FAILED,INSUFFICIENT_FUNDS,1489.54
PAY000005164,O000003884,2,2026-01-05T18:11:40,Card,FAILED,UPI_PIN_ERROR,1489.54
PAY000005165,O000003884,3,2026-01-05T18:17:31,Card,SUCCESS,,1489.54
PAY000005166,O000003885,1,2026-01-05T10:00:30,COD,SUCCESS,,9512.74
PAY000005167,O000003886,1,2026-01-05T23:07:03,Card,FAILED,INSUFFICIENT_FUNDS,385.08
PAY000005168,O000003886,2,2026-01-05T23:07:31,Card,FAILED,CARD_DECLINED,385.08
PAY000005169,O000003886,3,2026-01-05T23:05:49,Card,FAILED,CARD_DECLINED,385.08
PAY000005170,O000003886,4,2026-01-05T23:10:49,Card,SUCCESS,,385.08
PAY000005171,O000003887,1,2026-01-05T15:14:33,COD,SUCCESS,,6565.22
PAY000005172,O000003888,1,2026-01-05T22:31:20,Card,SUCCESS,,18818.28
PAY000005173,O000003889,1,2026-01-05T10:20:54,COD,SUCCESS,,2301.61
PAY000005174,O000003890,1,2026-01-05T16:40:32,Card,SUCCESS,,354.31
PAY000005175,O000003891,1,2026-01-05T02:11:32,COD,SUCCESS,,6955.28
PAY000005176,O000003892,1,2026-01-05T04:36:36,COD,SUCCESS,,10680.62
PAY000005177,O000003893,1,2026-01-05T01:38:25,COD,SUCCESS,,3936.66
PAY000005178,O000003894,1,2026-01-05T20:04:19,COD,SUCCESS,,6932.37
PAY000005179,O000003895,1,2026-01-05T01:31:54,COD,SUCCESS,,6402.37
PAY000005180,O000003896,1,2026-01-05T09:56:08,Card,SUCCESS,,6139.53
PAY000005181,O000003897,1,2026-01-05T16:06:27,UPI,SUCCESS,,8673.02
PAY000005182,O000003898,1,2026-01-05T01:33:41,UPI,FAILED,INSUFFICIENT_FUNDS,1886.3
PAY000005183,O000003898,2,2026-01-05T01:42:18,UPI,SUCCESS,,1886.3
PAY000005184,O000003899,1,2026-01-05T04:47:10,Card,SUCCESS,,4927.31
PAY000005185,O000003900,1,2026-01-05T20:53:00,COD,SUCCESS,,8321.71
PAY000005186,O000003901,1,2026-01-05T02:31:19,Card,FAILED,CARD_DECLINED,597.44
PAY000005187,O000003901,2,2026-01-05T02:37:21,Card,FAILED,INSUFFICIENT_FUNDS,597.44
PAY000005188,O000003901,3,2026-01-05T02:44:07,Card,SUCCESS,,597.44
PAY000005189,O000003902,1,2026-01-05T21:49:35,COD,SUCCESS,,3849.08
PAY000005190,O000003903,1,2026-01-05T02:11:46,UPI,SUCCESS,,10170.24
PAY000005191,O000003904,1,2026-01-05T19:57:36,COD,SUCCESS,,31183.99
PAY000005192,O000003905,1,2026-01-05T04:24:49,Card,SUCCESS,,3656.58
PAY000005193,O000003906,1,2026-01-06T14:27:05,NetBanking,SUCCESS,,3948.31
PAY000005194,O000003907,1,2026-01-06T16:25:35,COD,SUCCESS,,5544.92
PAY000005195,O000003908,1,2026-01-06T13:43:30,COD,SUCCESS,,5036.98
PAY000005196,O000003909,1,2026-01-06T00:26:05,COD,SUCCESS,,1709.34
PAY000005197,O000003910,1,2026-01-06T04:33:57,NetBanking,SUCCESS,,4577.2
PAY000005198,O000003911,1,2026-01-06T02:00:30,Card,FAILED,UPI_PIN_ERROR,8178.28
PAY000005199,O000003911,2,2026-01-06T01:59:54,Card,FAILED,BANK_TIMEOUT,8178.28
PAY000005200,O000003911,3,2026-01-06T01:56:29,Card,SUCCESS,,8178.28
PAY000005201,O000003912,1,2026-01-06T13:34:13,Card,SUCCESS,,1947.77
PAY000005202,O000003913,1,2026-01-06T04:41:36,Card,FAILED,INSUFFICIENT_FUNDS,5738.05
PAY000005203,O000003913,2,2026-01-06T04:53:59,Card,SUCCESS,,5738.05
PAY000005204,O000003914,1,2026-01-06T21:20:33,COD,SUCCESS,,2807.74
PAY000005205,O000003915,1,2026-01-06T05:05:25,COD,SUCCESS,,461.89
PAY000005206,O000003916,1,2026-01-06T16:17:27,Card,SUCCESS,,2404.68
PAY000005207,O000003917,1,2026-01-06T02:54:08,COD,SUCCESS,,5158.18
PAY000005208,O000003918,1,2026-01-06T21:00:22,Card,SUCCESS,,11469.23
PAY000005209,O000003919,1,2026-01-06T16:13:37,UPI,SUCCESS,,3374.02
PAY000005210,O000003920,1,2026-01-06T01:46:41,COD,SUCCESS,,8193.03
PAY000005211,O000003921,1,2026-01-06T11:16:53,Card,SUCCESS,,617.61
PAY000005212,O000003922,1,2026-01-06T09:03:42,COD,SUCCESS,,13094.25
PAY000005213,O000003923,1,2026-01-06T22:35:10,COD,SUCCESS,,4425.82
PAY000005214,O000003924,1,2026-01-06T01:53:08,NetBanking,SUCCESS,,2418.58
PAY000005215,O000003925,1,2026-01-07T04:28:22,Card,FAILED,FRAUD_SUSPECTED,23824.58
PAY000005216,O000003925,2,2026-01-07T04:32:36,Card,FAILED,CARD_DECLINED,23824.58
PAY000005217,O000003925,3,2026-01-07T04:37:26,Card,SUCCESS,,23824.58
PAY000005218,O000003926,1,2026-01-07T23:59:20,Card,FAILED,BANK_TIMEOUT,1728.72
PAY000005219,O000003926,2,2026-01-08T00:03:55,Card,FAILED,CARD_DECLINED,1728.72
PAY000005220,O000003926,3,2026-01-07T23:59:48,Card,Failed,CARD_DECLINED,1728.72
PAY000005221,O000003926,4,2026-01-07T23:58:28,Card,FAILED,CARD_DECLINED,1728.72
PAY000005222,O000003926,5,2026-01-08T00:00:11,Card,FAILED,INSUFFICIENT_FUNDS,1728.72
PAY000005223,O000003926,6,2026-01-08T00:00:36,Card,FAILED,INSUFFICIENT_FUNDS,1728.72
PAY000005224,O000003926,7,2026-01-08T00:14:33,Card,SUCCESS,,1728.72
PAY000005225,O000003927,1,2026-01-07T11:03:25,UPI,SUCCESS,,1266.75
PAY000005226,O000003928,1,2026-01-07T09:41:29,Card,SUCCESS,,795.5
PAY000005227,O000003929,1,2026-01-07T18:00:53,NetBanking,FAILED,INSUFFICIENT_FUNDS,1933.0
PAY000005228,O000003929,2,2026-01-07T18:12:56,NetBanking,SUCCESS,,1933.0
PAY000005229,O000003930,1,2026-01-07T15:00:16,UPI,SUCCESS,,10192.91
PAY000005230,O000003931,1,2026-01-07T03:13:19,UPI,FAILED,CARD_DECLINED,863.53
PAY000005231,O000003931,2,2026-01-07T03:15:35,UPI,FAILED,FRAUD_SUSPECTED,863.53
PAY000005232,O000003931,3,2026-01-07T03:17:09,UPI,SUCCESS,,863.53
PAY000005233,O000003932,1,2026-01-07T07:44:15,Wallet,SUCCESS,,5117.66
PAY000005234,O000003933,1,2026-01-07T23:12:21,COD,SUCCESS,,11176.38
PAY000005235,O000003934,1,2026-01-07T15:10:10,UPI,SUCCESS,,585.2
PAY000005236,O000003935,1,2026-01-07T16:34:20,COD,SUCCESS,,3173.39
PAY000005237,O000003936,1,2026-01-07T15:07:43,Card,FAILED,UPI_PIN_ERROR,7041.6
PAY000005238,O000003936,2,2026-01-07T15:11:19,Card,FAILED,CARD_DECLINED,7041.6
PAY000005239,O000003936,3,2026-01-07T15:14:13,Card,SUCCESS,,7041.6
PAY000005240,O000003937,1,2026-01-07T01:57:28,COD,SUCCESS,,1341.24
PAY000005241,O000003938,1,2026-01-07T08:45:07,Wallet,SUCCESS,,3297.11
PAY000005242,O000003939,1,2026-01-07T03:58:41,NetBanking,FAILED,CARD_DECLINED,12672.1
PAY000005243,O000003939,2,2026-01-07T04:04:42,NetBanking,FAILED,UPI_PIN_ERROR,12672.1
PAY000005244,O000003939,3,2026-01-07T04:14:33,NetBanking,SUCCESS,,12672.1
PAY000005245,O000003940,1,2026-01-07T22:39:36,Card,SUCCESS,,2612.27
PAY000005246,O000003941,1,2026-01-07T11:16:56,COD,SUCCESS,,5055.83
PAY000005247,O000003942,1,2026-01-07T14:57:49,Card,SUCCESS,,4504.23
PAY000005248,O000003943,1,2026-01-08T12:43:28,COD,SUCCESS,,1467.42
PAY000005249,O000003944,1,2026-01-08T09:57:34,COD,SUCCESS,,11868.28
PAY000005250,O000003945,1,2026-01-08T01:03:20,Card,SUCCESS,,1421.16
PAY000005251,O000003946,1,2026-01-08T19:38:59,COD,SUCCESS,,29282.52
PAY000005252,O000003947,1,2026-01-08T23:29:49,Card,SUCCESS,,13531.43
PAY000005253,O000003948,1,2026-01-08T11:14:53,NetBanking,SUCCESS,,5044.92
PAY000005254,O000003949,1,2026-01-08T04:04:12,Card,SUCCESS,,15166.17
PAY000005255,O000003950,1,2026-01-08T04:50:14,UPI,SUCCESS,,4460.04
PAY000005256,O000003951,1,2026-01-08T09:15:56,Card,SUCCESS,,4506.52
PAY000005257,O000003952,1,2026-01-08T03:08:19,COD,SUCCESS,,11954.18
