order_id,session_id,user_id,order_ts,channel,device,device_id,ip_hash,shipping_pincode,city_tier,payment_method,coupon_id,gross_amount,discount_amount,shipping_amount,net_amount,promo_flag,order_status
O000004127,S000094619,U001798,2026-01-14T08:18:28,paid_social,web,Dc20ef0973a,IPda60f20e73,575614,2,COD,,5064.72,0.0,0.0,5064.72,0,PLACED
O000004128,S000094632,U002365,2026-01-14T21:21:34,SEARCH,mobile,D98a4b88637,IPeabf0e8b02,572788,3,UPI,,4025.84,0.0,0.0,4025.84,0,PLACED
O000004129,S000094652,U000924,2026-01-14T12:25:13,organic,mobile,Dffdda2fa1b,IP1f5b9402c4,578018,3,NetBanking,,28683.06,0.0,0.0,28683.06,0,CANCELLED_PAYMENT_FAILED
O000004130,S000094659,U000648,2026-01-14T15:36:50,paid_social,web,D642660bdd4,IP182c3c82f5,572901,2,UPI,,6152.57,0.0,0.0,6152.57,0,PLACED
O000004131,S000094695,U000353,2026-01-14T19:06:06,organic,mobile,D0eae820d67,IPb8a2084a6e,569539,3,Card,,14227.65,0.0,0.0,14227.65,0,PLACED
O000004132,S000094733,U001605,2026-01-14T11:13:25,referral,web,D40883f5194,IP04f63a2b61,563966,2,COD,,25351.35,0.0,0.0,25351.35,0,PLACED
O000004133,S000094740,U000052,2026-01-14T05:56:56,email,web,De8c3ca5084,IPe827e0d9ad,574081,3,COD,,9115.86,0.0,0.0,9115.86,0,PLACED
O000004134,S000094742,U000597,2026-01-14T03:48:54,organic,mobile,Dfeaa8fe794,IP9c7852faa8,577545,2,UPI,,3859.13,0.0,0.0,3859.13,0,PLACED
O000004135,S000094846,U003143,2026-01-14T20:17:08,referral,web,D8e411bd3d1,IP4085355c6c,577522,1,UPI,,6657.11,0.0,0.0,6657.11,0,PLACED
O000004136,S000094860,,2026-01-14T14:02:08,paid_social,mobile,D_G_5f879f6a76,IP043185d83e,564870,,Card,,20742.38,0.0,0.0,20742.38,0,PLACED
O000004137,S000094873,U002944,2026-01-14T04:28:13,search,web,D9495f7e3c6,IP0b65fc86d7,573709,2,COD,,810.02,0.0,0.0,810.02,0,PLACED
O000004138,S000094899,U002144,2026-01-14T16:19:20,organic,mobile,D0b625d4ddb,IP925ba7358e,574573,1,COD,,11829.46,0.0,0.0,11829.46,0,PLACED
O000004139,S000094936,,2026-01-15T00:18:31,paid_social,mobile,D_G_5f32714379,IPf0119ea935,563539,,Card,,3934.13,0.0,0.0,3934.13,0,PLACED
O000004140,S000094964,U001688,2026-01-15T14:26:16,email,web,D23f710f09e,IP5a6a1cddad,575842,2,COD,,15002.1,0.0,0.0,15002.1,0,PLACED
O000004141,S000094965,U001377,2026-01-15T18:29:24,organic,mobile,D74b462de9a,IP6502c8280b,568518,2,COD,CPN010,6370.2,300.0,0.0,6070.2,0,PLACED
O000004142,S000094985,U002305,2026-01-15T18:50:44,paid_social,web,Dd74c73d916,IPe810aeef42,572149,1,Card,,12345.83,0.0,0.0,12345.83,0,PLACED
O000004143,S000095016,U002824,2026-01-15T18:06:39,organic,mobile,D5e60491862,IPe3e47c42e5,577970,2,Card,,240.34,0.0,46.06,286.4,0,PLACED
O000004144,S000095021,U000999,2026-01-15T11:17:31,organic,mobile,Dd2df8b4ddc,IP3a6ff41642,577742,2,Card,,2869.23,0.0,0.0,2869.23,0,PLACED
O000004145,S000095025,U000312,2026-01-15T04:13:09,email,web,D5a3e7e432d,IP1cd6bfa27f,568518,2,UPI,CPN008,2709.22,150.0,0.0,2559.22,0,PLACED
O000004146,S000095034,,2026-01-15T17:03:14,organic,mobile,D_G_d6b8b30bfe,IP40512ce653,563539,,UPI,,5007.79,0.0,0.0,5007.79,0,PLACED
O000004147,S000095039,U003181,2026-01-15T21:16:15,organic,mobile,D54e732b691,IP338008a4aa,575699,3,UPI,,7264.08,0.0,0.0,7264.08,0,PLACED
O000004148,S000095049,U003077,2026-01-15T01:08:35,referral,web,D7bae1cd9e1,IP13a1de5275,565285,2,COD,,12201.05,0.0,0.0,12201.05,0,PLACED
O000004149,S000095061,U002755,2026-01-15T18:19:52,organic,web,D3dd585d49c,IPe388eb7efb,575674,2,COD,,4179.6,0.0,0.0,4179.6,0,PLACED
O000004150,S000095091,,2026-01-15T03:46:58,paid_social,mobile,D_G_93e8415a8d,IPf42132c5b0,562144,,UPI,SHIPFREE,600.9,80.0,0.0,520.9,0,PLACED
O000004151,S000095098,U002494,2026-01-15T14:56:14,search,mobile,D5458d11501,IP0ef63604f6,575674,3,COD,,3542.62,0.0,0.0,3542.62,0,PLACED
O000004152,S000095104,U002607,2026-01-15T18:35:04,referral,mobile,D11bb6c50c1,IP4f80bae05b,574441,2,COD,FLASH40,4041.36,500.0,0.0,3541.36,0,PLACED
O000004153,S000095107,U002565,2026-01-15T19:03:30,email,web,D929087aaa8,IPa3a6d14a09,579884,2,NetBanking,,229.8,0.0,57.49,287.29,0,PLACED
O000004154,S000095112,U002218,2026-01-15T18:47:54,organic,web,Dfec7fbce41,IPa36057dc58,571647,1,Card,,4664.73,0.0,0.0,4664.73,0,PLACED
O000004155,S000095133,U001829,2026-01-15T09:28:13,organic,web,Dea48be9b78,IP474f802424,574621,2,Card,CPN008,12921.47,150.0,0.0,12771.47,0,PLACED
O000004156,S000095136,U000616,2026-01-15T00:41:37,email,web,D277b222823,IP259aac28bb,574573,1,UPI,,4572.45,0.0,0.0,4572.45,0,PLACED
O000004157,S000095165,U001612,2026-01-15T00:05:16,referral,mobile,D75742254b3,IPaacb089ff7,578018,3,Card,,734.46,0.0,0.0,734.46,0,PLACED
O000004158,S000095166,,2026-01-15T10:41:28,paid_social,web,D_G_e0e1b0ef08,IP38e8e9a75e,562081,,COD,,8551.44,0.0,0.0,8551.44,0,PLACED
O000004159,S000095170,,2026-01-15T06:50:56,organic,mobile,D_G_e531473bb0,IP6c3f6dcf0f,566531,,COD,,182.12,0.0,56.26,238.38,0,PLACED
O000004160,S000095174,U000194,2026-01-15T19:00:45,search,mobile,De2e9c5e791,IP9c6861b275,578418,2,Card,,880.1,0.0,0.0,880.1,0,CANCELLED_PAYMENT_FAILED
O000004161,S000095285,U001950,2026-01-15T07:29:59,search,mobile,D4f45d875b9,IPa0ca6493ea,572163,2,Card,CPN014,2117.88,120.0,0.0,1997.88,0,PLACED
O000004162,S000095293,U002313,2026-01-15T15:52:18,referral,web,D16a139e392,IP8b6e48a2f9,568375,2,Card,,8049.65,0.0,0.0,8049.65,0,PLACED
O000004163,S000095321,U003154,2026-01-15T12:09:58,paid_social,mobile,Dd8183f25e0,IP3f7135ad45,578600,2,NetBanking,,586.86,0.0,0.0,586.86,0,PLACED
O000004164,S000095323,,2026-01-15T08:21:35,search,web,D_G_e42ec4adf1,IP2d9a8ed713,569889,,Card,,2420.4,0.0,0.0,2420.4,0,PLACED
O000004165,S000095360,U002655,2026-01-15T07:37:14,search,web,D6045b5b566,IP5edbb310ec,575842,3,Card,,3059.63,0.0,0.0,3059.63,0,PLACED
O000004166,S000095382,,2026-01-15T03:48:01,email,web,D_G_5702bddd50,IPad494c439c,565253,,Card,GROC10,1085.7,108.57,0.0,977.13,0,PLACED
O000004167,S000095392,U000666,2026-01-15T12:16:14,organic,mobile,D9da6b7aa30,IPfc293e533a,563966,2,Card,,9157.1,0.0,0.0,9157.1,0,PLACED
O000004168,S000095417,U003029,2026-01-15T06:36:44,organic,web,Dee43e0b951,IP07f5e2b61d,563967,1,COD,,4483.7,0.0,0.0,4483.7,0,PLACED
O000004169,S000095427,U002213,2026-01-15T15:29:23,referral,mobile,Dd4d1030cb6,IPad64ca6ee5,563967,2,COD,CPN014,4995.1,120.0,0.0,4875.1,0,PLACED
O000004170,S000095486,U000168,2026-01-15T12:05:28,organic,,Dfd7123bcb0,IPd49c5f777c,576088,2,UPI,,9922.71,0.0,0.0,9922.71,0,PLACED
O000004171,S000095540,U000089,2026-01-16T12:49:02,search,web,D58d1d2421d,IPd56b1fdab6,563967,3,Card,,228.93,0.0,39.8,268.73,0,PLACED
O000004172,S000095544,U002796,2026-01-16T02:02:06,organic,web,D0d5860d6b7,IP803a03a957,569539,1,COD,CPN014,1260.1,120.0,0.0,1140.1,0,PLACED
O000004173,S000095588,U000099,2026-01-16T01:28:33,paid_social,mobile,D3e8586ab34,IP9b7c48f490,568518,2,Card,,5866.92,0.0,0.0,5866.92,0,PLACED
O000004174,S000095635,U002678,2026-01-16T08:41:23,referral,web,D9acdb656de,IP479e9b2094,574573,2,Card,,18801.79,0.0,0.0,18801.79,0,PLACED
O000004175,S000095638,,2026-01-16T15:48:52,organic,web,D_G_1c98b94992,IPdc53d27157,564752,,COD,,6404.62,0.0,0.0,6404.62,0,PLACED
O000004176,S000095694,U002770,2026-01-16T22:27:35,organic,mobile,D868a78ee40,IP65c9cbb971,577742,2,UPI,,31469.53,0.0,0.0,31469.53,0,PLACED
O000004177,S000095709,U001194,2026-01-16T14:25:55,search,mobile,D2d73cee358,IP2f9091601b,575139,1,Wallet,,714.92,0.0,0.0,714.92,0,PLACED
O000004178,S000095715,U002646,2026-01-16T14:04:50,email,mobile,D172a50e674,IPee31a0dfb4,576422,2,NetBanking,,3716.58,0.0,0.0,3716.58,0,PLACED
O000004179,S000095736,,2026-01-16T09:23:47,paid_social,web,D_G_95d5424579,IPa4f2209400,562463,,UPI,,3002.82,0.0,0.0,3002.82,0,PLACED
O000004180,S000095751,U001143,2026-01-16T03:25:43,search,web,D18ce8dd9b7,IP17dcc102f5,573634,1,NetBanking,,2740.94,0.0,0.0,2740.94,0,PLACED
O000004181,S000095754,U002053,2026-01-16T04:11:30,search,mobile,D7f1f563fba,IPd91ec5f08c,563967,3,COD,,12814.1,0.0,0.0,12814.1,0,PLACED
O000004182,S000095763,U000418,2026-01-16T07:00:33,organic,mobile,Dde547f5a4b,IPf7601df98f,579609,2,COD,,7530.57,0.0,0.0,7530.57,0,PLACED
O000004183,S000095785,U000179,2026-01-16T21:00:10,search,mobile,Dbbbd24a5bd,IPfd62b6def6,572149,1,COD,,5828.79,0.0,0.0,5828.79,0,PLACED
O000004184,S000095817,U000142,2026-01-16T08:57:34,organic,mobile,D542d7efbc3,IP97eb7ce53d,575439,1,UPI,,4620.35,0.0,0.0,4620.35,0,PLACED
O000004185,S000095824,U002575,2026-01-16T11:02:28,email,web,D522d5088a8,IPbbddc760f8,568518,3,Card,,600.81,0.0,0.0,600.81,0,PLACED
O000004186,S000095827,U001000,2026-01-16T14:01:18,referral,mobile,D8e3ac1f19b,IPc76f9caa26,565894,2,UPI,,3913.94,0.0,0.0,3913.94,0,PLACED
O000004187,S000095841,U002992,2026-01-16T06:10:32,organic,mobile,D7d623fcf2e,IPe547c15e05,568518,1,Card,FLASH40,12126.82,500.0,0.0,11626.82,0,PLACED
O000004188,S000095849,,2026-01-16T22:28:27,organic,web,D_G_d7be6dbbd8,IP7cee5eda71,562673,,Card,,9350.58,0.0,0.0,9350.58,0,PLACED
O000004189,S000095914,U000214,2026-01-16T04:25:54,organic,mobile,D4796e0ed1b,IP4c219a7c2f,576334,2,COD,,5518.88,0.0,0.0,5518.88,0,PLACED
O000004190,S000095915,U000974,2026-01-16T18:57:31,search,mobile,D1190add07a,IP5b51a4c773,565894,2,Card,SHIPFREE,8947.87,80.0,0.0,8867.87,0,PLACED
O000004191,S000095930,U000744,2026-01-16T03:33:56,referral,mobile,Dbeceb2a5a9,IP46be7b0a60,572769,3,Card,,5470.42,0.0,0.0,5470.42,0,PLACED
O000004192,S000095962,U001756,2026-01-16T14:45:44,search,web,D175a5e5760,IPce21806141,578418,3,Card,CPN014,6192.41,120.0,0.0,6072.41,0,PLACED
O000004193,S000095964,U000318,2026-01-16T01:01:17,organic,mobile,Dc682a859d9,IP6b7469986e,575614,2,COD,,19118.16,0.0,0.0,19118.16,0,PLACED
O000004194,S000095973,U000904,2026-01-16T04:25:33,organic,web,D5333a675d4,IP5e801dd7b4,573634,2,Card,,5153.75,0.0,0.0,54400.27,0,PLACED
O000004195,S000095997,U001105,2026-01-16T08:37:49,paid_social,mobile,Da21bb731ef,IPa0a6d24be1,563966,2,COD,,8181.86,0.0,0.0,8181.86,0,PLACED
O000004196,S000096004,U002126,2026-01-16T19:33:32,organic,mobile,D508916db49,IPf90ffd3254,574597,2,COD,,2748.22,0.0,0.0,2748.22,0,PLACED
O000004197,S000096028,U000706,2026-01-16T07:24:59,paid_social,web,D61f3c0f7b0,IPe3c0c96b90,563967,2,COD,CPN008,6009.85,150.0,0.0,5859.85,0,PLACED
O000004198,S000096094,,2026-01-16T00:29:37,organic,web,D_G_94e4b7bbe4,IPa2bc3ea0d5,562470,,UPI,,8496.92,0.0,0.0,8496.92,0,PLACED
O000004199,S000096131,U002910,2026-01-16T02:53:04,organic,web,Da1845afde2,IP2a3377d18f,577899,2,COD,,2649.71,0.0,0.0,2649.71,0,PLACED
O000004200,S000096133,U001771,2026-01-16T21:16:17,email,mobile,Dc3b234598f,IP9f64f358a7,565285,3,UPI,,5709.23,0.0,0.0,5709.23,0,PLACED
O000004201,S000096181,U000206,2026-01-16T20:06:38,organic,mobile,D3cef73e1e0,IP1f87e85455,578418,1,UPI,,3756.17,0.0,0.0,3756.17,0,PLACED
O000004202,S000096184,U000131,2026-01-16T06:31:27,email,mobile,D3fc655ce7d,IPa384edad56,577965,2,Card,,14025.98,0.0,0.0,14025.98,0,PLACED
O000004203,S000096205,,2026-01-17T16:00:07,paid_social,web,D_G_834e665c7b,IP0c59d77f92,562325,,NetBanking,,595.87,0.0,0.0,595.87,0,PLACED
O000004204,S000096209,U000662,2026-01-17T16:06:59,organic,web,D8394c6b6d2,IP4882ceff28,568518,2,NetBanking,FLASH40,1784.65,500.0,0.0,1284.65,0,PLACED
O000004205,S000096213,,2026-01-17T12:02:33,email,web,D_G_3dfafa568a,IP2a7322d0a0,564714,,UPI,,3616.29,0.0,0.0,3616.29,0,PLACED
O000004206,S000096227,U002792,2026-01-17T18:37:52,email,web,D332b47bdfd,IP8193d3d33f,568375,2,Card,CPN008,3877.38,150.0,0.0,3727.38,0,PLACED
O000004207,S000096238,U000601,2026-01-17T20:31:30,organic,web,D1ce57b12c0,IP687173f360,579260,2,UPI,,662.73,0.0,0.0,662.73,0,PLACED
O000004208,S000096245,U001853,2026-01-17T13:28:27,search,web,D4e19492913,IP4812441916,574573,1,Card,,2547.01,0.0,0.0,2547.01,0,PLACED
O000004209,S000096295,U001359,2026-01-17T07:04:11,search,web,D7ed4db95ce,IPc928aed941,578018,2,UPI,,241.42,0.0,45.68,287.1,0,PLACED
O000004210,S000096299,,2026-01-17T20:06:19,organic,mobile,D_G_37fc5d0952,IPeb9f071477,568192,,COD,,141.21,0.0,48.82,190.03,0,PLACED
O000004211,S000096305,,2026-01-17T02:24:39,paid_social,web,D_G_e688892c3b,IPe2b837887d,569859,,Wallet,,15073.67,0.0,0.0,15073.67,0,PLACED
O000004212,S000096307,U002189,2026-01-17T15:13:33,email,mobile,D5785df8486,IP150a1cc9d5,568518,1,Wallet,,1233.82,0.0,0.0,1233.82,0,PLACED
O000004213,S000096320,U001990,2026-01-17T19:41:21,email,mobile,D7f03be3469,IPf9f9a0e0f7,572788,2,Card,,1823.56,0.0,0.0,1823.56,0,PLACED
O000004214,S000096328,U000852,2026-01-17T07:48:24,email,mobile,Dd961b97a02,IPfa8e645c1f,568375,3,COD,FLAT150,9237.18,150.0,0.0,9087.18,0,PLACED
O000004215,S000096335,U002837,2026-01-17T04:37:10,organic,mobile,D2de860a4b7,IPa11a558a5d,569539,2,NetBanking,,2093.73,0.0,0.0,2093.73,0,PLACED
O000004216,S000096357,U002828,2026-01-17T08:29:47,paid_social,mobile,D9b322407fe,IP4e677431e3,571647,1,Card,,14715.18,0.0,0.0,14715.18,0,PLACED
O000004217,S000096385,U002383,2026-01-17T06:01:54,organic,web,Dd0ab6e6357,IPdabfd26cba,579236,2,UPI,,1965.74,0.0,0.0,1965.74,0,PLACED
O000004218,S000096404,U002235,2026-01-17T13:44:37,paid_social,mobile,D6a93ba5b91,IPb6ba09bce7,578896,1,COD,,7494.51,0.0,0.0,7494.51,0,PLACED
O000004219,S000096414,U000160,2026-01-17T10:03:44,search,web,D5534a0daa4,IP8e58bc53af,563967,2,COD,,1642.35,0.0,0.0,1642.35,0,PLACED
O000004220,S000096446,U000281,2026-01-17T06:39:52,paid_social,mobile,D_RING_04,IP_RING_SHAR,565285,3,COD,CPN008,825.36,150.0,0.0,675.36,0,PLACED
O000004221,S000096467,U002051,2026-01-17T23:49:55,organic,web,D6c8f3b0e58,IP1673274461,569190,3,COD,,3792.43,0.0,0.0,3792.43,0,PLACED
O000004222,S000096496,U001609,2026-01-17T15:02:24,organic,web,D954e1c556b,IPc4ca2d901c,577626,2,NetBanking,,503.31,0.0,0.0,503.31,0,PLACED
O000004223,S000096503,U000562,2026-01-17T02:33:38,organic,mobile,Dce60be2c27,IPec7771dc86,575439,3,Card,FLASH40,2016.61,500.0,0.0,1516.61,0,PLACED
O000004224,S000096506,U001651,2026-01-17T21:43:54,referral,mobile,Dd34b9a1493,IP87f3f07e43,578418,2,UPI,,24720.67,0.0,0.0,24720.67,0,PLACED
O000004225,S000096507,U001826,2026-01-17T03:02:31,paid_social,web,D_RING_01,IP_RING_SHAR,568518,2,COD,,907.24,0.0,0.0,907.24,0,PLACED
O000004226,S000096533,U001585,2026-01-17T06:04:35,organic,web,D6a7395589f,IPc7ad714ad7,577080,3,COD,,3141.43,0.0,0.0,3141.43,0,PLACED
O000004227,S000096543,U002295,2026-01-17T01:57:58,organic,mobile,D2c1953357d,IP74512d55c2,572769,3,Wallet,,10403.29,0.0,0.0,10403.29,0,PLACED
O000004228,S000096560,U001060,2026-01-17T10:32:52,organic,mobile,D8a519bbc60,IPe08e55c141,577934,1,Card,,2890.46,0.0,0.0,2890.46,0,PLACED
O000004229,S000096576,U002055,2026-01-17T13:27:37,referral,mobile,Da676c187da,IPc1a7a0fbfe,572276,2,COD,,2007.99,0.0,0.0,2007.99,0,PLACED
O000004230,S000096582,U001599,2026-01-17T07:01:20,email,mobile,Dac4a306430,IP0a423e4bc8,571541,1,NetBanking,CPN014,2559.15,120.0,0.0,2439.15,0,PLACED
O000004231,S000096600,U002150,2026-01-17T12:25:17,organic,web,D669aa5ee92,IP6e495746d7,577899,2,COD,,8223.7,80.0,0.0,8143.7,0,PLACED
O000004232,S000096601,U000573,2026-01-17T05:26:19,search,web,Dde151dce39,IPed76ac982a,577522,2,Card,,1458.07,0.0,0.0,1458.07,0,PLACED
O000004233,S000096602,U001674,2026-01-17T05:39:31,referral,mobile,D1f2b0db029,IPb4ada76882,568518,2,COD,,6885.52,0.0,0.0,6885.52,0,PLACED
O000004234,S000096623,U002100,2026-01-17T00:26:01,search,mobile,D4398de17a7,IP78a4cad59b,578963,2,UPI,,21263.64,0.0,0.0,21263.64,0,PLACED
O000004235,S000096627,U001512,2026-01-17T15:16:53,organic,mobile,D7dc8ede018,IPb948688ef6,575139,3,Card,,4664.0,0.0,0.0,4664.0,0,PLACED
O000004236,S000096647,U002160,2026-01-17T21:17:17,search,mobile,Db3d588f5bd,IP28be8b3f6b,577545,3,COD,,978.54,0.0,0.0,978.54,0,PLACED
O000004237,S000096649,U001472,2026-01-17T15:42:20,search,web,D5b15533afb,IP80fd50edc3,576422,2,Card,,978.54,0.0,0.0,978.54,0,PLACED
O000004238,S000096686,U000576,2026-01-17T07:55:34,paid_social,web,Dccf29e03c2,IP71d02a2c14,568375,3,Card,,4271.91,0.0,0.0,4271.91,0,PLACED
O000004239,S000096709,,2026-01-17T08:51:14,organic,mobile,D_G_ef591b0144,IP0a31ac72c6,569859,,Card,,1515.0,0.0,0.0,1515.0,0,PLACED
O000004240,S000096711,,2026-01-17T18:46:23,search,web,D_G_8b770ff938,IPf7e52cc80e,561842,,Card,CPN014,10228.63,120.0,0.0,10108.63,0,PLACED
O000004241,S000096747,U002894,2026-01-17T16:46:02,paid_social,mobile,Dab12eab9bf,IPaf8ad7d74d,579260,3,NetBanking,,3488.14,0.0,0.0,3488.14,0,PLACED
O000004242,S000096761,U000031,2026-01-17T11:33:12,search,web,Df306b18550,IPb57f31c5ba,572149,1,UPI,,10113.49,0.0,0.0,10113.49,0,PLACED
O000004243,S000096796,U000990,2026-01-17T18:22:50,paid_social,mobile,De31356a1ea,IPbdbb8cc8a3,574621,1,COD,,2574.34,0.0,0.0,2574.34,0,PLACED
O000004244,S000096830,U000423,2026-01-18T09:09:59,referral,web,Def726b4a24,IPb3e25cb338,569190,2,UPI,,794.42,0.0,0.0,794.42,0,CANCELLED_PAYMENT_FAILED
O000004245,S000096835,U001148,2026-01-18T20:45:04,search,mobile,D67b01b98ef,IPe048d155a2,573709,2,Card,,5006.99,0.0,0.0,5006.99,0,PLACED
O000004246,S000096842,,2026-01-18T17:50:00,organic,mobile,D_G_6d6bc6698c,IP855c9ee0b6,564851,,UPI,,5797.09,0.0,0.0,5797.09,0,PLACED
O000004247,S000096856,U001016,2026-01-18T15:03:41,organic,mobile,Dea54475d4f,IP5d390a0f66,575661,2,UPI,,4954.99,0.0,0.0,4954.99,0,PLACED
O000004248,S000096881,U000952,2026-01-18T03:15:47,paid_social,web,Db3381d28aa,IP536d76c13c,577742,2,UPI,CPN014,10707.72,120.0,0.0,108000.36,0,PLACED
O000004249,S000096951,U000854,2026-01-18T17:20:08,search,mobile,Dd748c7c27a,IPb5efd25439,571631,2,NetBanking,CPN008,1057.29,150.0,0.0,907.29,0,PLACED
O000004250,S000096953,U001631,2026-01-18T12:26:37,organic,mobile,D84233f1689,IPa648c659df,575588,1,Card,,1003.07,0.0,0.0,1003.07,0,PLACED
O000004251,S000096956,U000772,2026-01-18T07:47:00,email,web,D33e72f71c4,IP891610e14b,572149,2,COD,,2831.46,0.0,0.0,2831.46,0,PLACED
O000004252,S000096970,U000484,2026-01-18T10:44:03,referral,web,D58c24a8a45,IP20be3f9113,575661,2,COD,,1499.41,0.0,0.0,1499.41,0,PLACED
O000004253,S000096983,U000291,2026-01-18T08:58:15,search,web,D23047f8cbd,IP05b987cbb0,575699,1,COD,,3703.29,0.0,0.0,3703.29,0,PLACED
O000004254,S000097029,U002128,2026-01-18T04:07:45,paid_social,web,D1efb1fc2e1,IP075a422f1c,568518,2,COD,FLASH40,2274.6,500.0,0.0,1774.6,0,PLACED
O000004255,S000097062,U001094,2026-01-18T15:17:56,search,web,Df8a59751f4,IPbcefef1c0a,572788,1,Card,,393.73,0.0,61.79,455.52,0,PLACED
O000004256,S000097068,U000993,2026-01-18T15:16:53,search,web,D8aaa54d6f4,IP2467062da3,565285,2,Card,,10283.14,0.0,0.0,10283.14,0,PLACED
O000004257,S000097073,U001654,2026-01-18T16:37:53,search,mobile,D58bf8fd997,IP8ac9511ea4,565285,1,Card,,618.29,0.0,0.0,618.29,0,PLACED
O000004258,S000097111,U001174,2026-01-18T14:23:40,email,mobile,D32e4f846a3,IP6ce6c488e1,574252,3,COD,,1939.07,0.0,0.0,1939.07,0,PLACED
O000004259,S000097121,,2026-01-18T18:41:47,organic,web,D_G_3ed703f3b5,IP3053c04955,567506,,COD,,3627.1,0.0,0.0,3627.1,0,PLACED
O000004260,S000097123,U001172,2026-01-18T23:43:02,referral,mobile,D0b124ccbf5,IPfb3a907c32,576074,2,Card,,1682.7,0.0,0.0,1682.7,0,PLACED
O000004261,S000097145,U002264,2026-01-18T03:39:14,search,mobile,D5acb4fc6b1,IPbc6d0eafd6,565285,3,UPI,,3220.69,0.0,0.0,3220.69,0,PLACED
O000004262,S000097150,,2026-01-18T07:12:10,organic,web,D_G_c8e9a17c4c,IP6302526876,564416,,COD,,2661.12,0.0,0.0,2661.12,0,PLACED
O000004263,S000097165,U002424,2026-01-18T02:50:24,email,web,D8ba401a554,IPba4ae51e4b,577545,1,Card,FLASH40,2283.82,500.0,0.0,1783.82,0,PLACED
O000004264,S000097183,U001890,2026-01-18T14:34:35,referral,mobile,D4665277d40,IP19c86b852f,569539,2,COD,,7216.0,0.0,0.0,7216.0,0,PLACED
O000004265,S000097184,U000776,2026-01-18T17:50:18,organic,web,D4e34701d2b,IPc7ada472e8,579609,1,Card,FLAT150,3950.49,150.0,0.0,3800.49,0,PLACED
O000004266,S000097198,U000893,2026-01-18T18:56:18,referral,mobile,D43510bc676,IP176cea92e1,568518,2,UPI,,6894.23,0.0,0.0,6894.23,0,PLACED
O000004267,S000097211,U002862,2026-01-18T11:29:59,search,web,Daba96caa9c,IPb6ee6c77f0,575692,2,COD,,2680.82,0.0,0.0,2680.82,0,PLACED
O000004268,S000097215,,2026-01-18T03:49:11,paid_social,web,D_G_dc7cbb97ec,IP452500e7c1,568501,,COD,,10175.69,0.0,0.0,10175.69,0,PLACED
O000004269,S000097226,U002477,2026-01-18T21:02:47,referral,web,Daa15fdff37,IPd7109e4d4b,577548,3,UPI,,3537.72,0.0,0.0,3537.72,0,PLACED
O000004270,S000097255,U000537,2026-01-18T17:46:58,search,web,D3f563789dd,IPb5d74983bc,576422,2,COD,,229.0,0.0,43.4,272.4,0,PLACED
O000004271,S000097274,U001969,2026-01-18T14:46:51,organic,mobile,D0b897dfc6c,IP42cfb61276,579266,3,Card,,18031.95,0.0,0.0,18031.95,0,PLACED
O000004272,S000097298,U002431,2026-01-18T02:17:57,paid_social,mobile,D8ef9d3bbb6,IPf6e26456ab,563966,2,Card,,18954.58,0.0,0.0,18954.58,0,PLACED
O000004273,S000097299,,2026-01-18T12:22:28,search,web,D_G_134ea1ffda,IPf74660cf66,561981,,Card,,243.98,0.0,45.19,289.17,0,PLACED
O000004274,S000097312,U002746,2026-01-18T04:20:48,paid_social,web,D5767ea41f4,IP19d1c908ce,579501,1,UPI,,659.85,0.0,0.0,659.85,0,PLACED
O000004275,S000097320,U001955,2026-01-18T14:08:40,search,mobile,D72930cbcec,IPe5d4a1669f,565285,2,COD,,5001.28,0.0,0.0,5001.28,0,PLACED
O000004276,S000097351,U001468,2026-01-18T04:42:10,search,web,D67a1a738cc,IP8a1033a795,569190,2,Card,,5922.03,0.0,0.0,5922.03,0,PLACED
O000004277,S000097413,U003105,2026-01-19T11:32:13,paid_social,web,D73ff83fea1,IPb5bd254072,575618,1,COD,SHIPFREE,1091.22,80.0,0.0,1011.22,0,PLACED
O000004278,S000097435,U002282,2026-01-19T02:11:04,email,mobile,D2e55f5813a,IP43465ac93a,572398,1,NetBanking,,1682.7,0.0,0.0,1682.7,0,PLACED
O000004279,S000097454,U000308,2026-01-19T17:14:47,paid_social,web,D05d52454a4,IP93d1bc05da,579884,2,Card,,10447.49,0.0,0.0,10447.49,0,PLACED
O000004280,S000097464,,2026-01-19T23:03:19,search,mobile,D_G_ca22639ee0,IP00acdc18f7,569364,,COD,,2375.76,0.0,0.0,2375.76,0,PLACED
O000004281,S000097476,U002038,2026-01-19T05:32:23,referral,mobile,D55e00524a3,IP91468876c5,575692,2,COD,,13267.86,0.0,0.0,13267.86,0,PLACED
O000004282,S000097488,U000893,2026-01-19T23:42:09,organic,mobile,D43510bc676,IPf5eed84f5c,568518,2,COD,,5170.08,0.0,0.0,5170.08,0,PLACED
O000004283,S000097499,U000845,2026-01-19T14:19:22,referral,mobile,D2a48d66b0f,IP2fff7c16cf,571541,3,Card,BEAUTY25,1635.21,300.0,0.0,1335.21,0,PLACED
O000004284,S000097511,U001214,2026-01-19T20:42:34,organic,web,D5d180a6a27,IP05da6cbeef,563966,1,Card,,8876.37,0.0,0.0,8876.37,0,PLACED
O000004285,S000097514,U001115,2026-01-19T21:02:43,referral,web,Da862a14611,IP3152729eda,577626,1,UPI,,19255.93,0.0,0.0,19255.93,0,PLACED
