rank,order_id,user_id,order_ts,net_amount,payment_method,coupon_id,shipping_pincode,risk_score,risk_band,reason_1,evidence_1,reason_2,evidence_2,reason_3,evidence_3,recommended_action,discount_pct,failed_attempts,device_orders_count,pincode_orders_count,days_since_signup,prior_refunds_count
3324,O000003237,U002154,2025-12-11 20:25:40,3658.9,upi,none,574360.0,13,Low,PINCODE_REUSE,pincode_orders_count=47,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,47,9999,0
3325,O000002923,U002130,2025-11-28 02:03:51,3655.17,upi,none,576422.0,13,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,61,9999,0
3326,O000001059,U003187,2025-09-14 01:42:28,3655.06,netbanking,cpn008,573828.0,13,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=2,,,ALLOW,3.942119178146994,0,2,52,9999,1
3327,O000004432,U000213,2026-01-24 19:17:08,3633.77,netbanking,none,576088.0,13,Low,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,46,9999,0
3328,O000000118,U000154,2025-08-08 16:42:16,3628.62,upi,none,572276.0,13,Low,PINCODE_REUSE,pincode_orders_count=35,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,35,9999,0
3329,O000002189,U000641,2025-10-30 21:43:26,3627.1,card,none,577965.0,13,Low,PINCODE_REUSE,pincode_orders_count=43,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,43,9999,0
3330,O000003810,U000288,2026-01-02 21:41:13,3627.1,upi,none,578896.0,13,Low,PINCODE_REUSE,pincode_orders_count=47,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,47,9999,0
3331,O000003809,U000818,2026-01-02 18:12:34,3606.6,card,none,576422.0,13,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,61,9999,0
3332,O000002511,U001084,2025-11-10 10:46:43,3593.11,card,none,572149.0,13,Low,PINCODE_REUSE,pincode_orders_count=54,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,54,9999,0
3333,O000001086,U002006,2025-09-15 09:14:57,3583.19,card,none,577548.0,13,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,36,9999,0
3334,O000004073,U001746,2026-01-12 13:46:19,3582.72,card,none,577545.0,13,Low,PINCODE_REUSE,pincode_orders_count=39,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,39,9999,0
3335,O000002512,U000230,2025-11-10 07:45:38,3572.83,netbanking,none,574252.0,13,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,51,9999,0
3336,O000002759,U002040,2025-11-22 09:11:30,3563.91,wallet,flash40,572398.0,13,Low,PINCODE_REUSE,pincode_orders_count=56,DEVICE_REUSE,device_orders_count=2,,,ALLOW,12.303422073815613,0,2,56,9999,0
3337,O000002387,U000586,2025-11-06 08:27:17,3562.2,card,none,579609.0,13,Low,PINCODE_REUSE,pincode_orders_count=47,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,47,9999,0
3338,O000004066,U001320,2026-01-12 14:24:40,3559.63,card,flat150,575588.0,13,Low,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=2,,,ALLOW,4.043529947730637,0,2,46,9999,1
3339,O000000149,U000475,2025-08-09 04:19:52,3540.46,card,none,577970.0,13,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,51,9999,0
3340,O000004269,U002477,2026-01-18 21:02:47,3537.72,upi,none,577548.0,13,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,36,9999,0
3341,O000002335,U002214,2025-11-05 20:29:56,3537.05,upi,none,574441.0,13,Low,PINCODE_REUSE,pincode_orders_count=39,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,39,9999,1
3342,O000001816,U000340,2025-10-15 10:19:52,3536.95,card,none,578796.0,13,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,52,9999,0
3343,O000003631,U001198,2025-12-27 16:13:02,3531.38,upi,none,572163.0,13,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,61,9999,0
3344,O000001721,U001399,2025-10-11 06:43:17,3504.12,upi,flash40,576074.0,13,Low,PINCODE_REUSE,pincode_orders_count=62,DEVICE_REUSE,device_orders_count=2,,,ALLOW,12.487138247604967,0,2,62,9999,0
3345,O000001966,U001335,2025-10-21 07:06:41,3501.63,card,none,575692.0,13,Low,PINCODE_REUSE,pincode_orders_count=45,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,45,9999,0
3346,O000001845,U000973,2025-10-16 20:59:53,3492.65,card,none,576422.0,13,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,61,9999,0
3347,O000002530,U001674,2025-11-11 07:17:18,3490.42,upi,none,568518.0,13,Low,PINCODE_REUSE,pincode_orders_count=164,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,164,9999,1
3348,O000004556,U001435,2026-01-28 09:16:13,3489.4,netbanking,none,577522.0,13,Low,PINCODE_REUSE,pincode_orders_count=68,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,68,9999,0
3349,O000004241,U002894,2026-01-17 16:46:02,3488.14,netbanking,none,579260.0,13,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,64,9999,1
3350,O000002140,U000639,2025-10-28 18:23:38,3480.72,card,none,575438.0,13,Low,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,38,9999,1
3351,O000004016,U000077,2026-01-10 03:30:25,3474.02,card,flat150,579260.0,13,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=1,,,ALLOW,4.1390500052427965,0,1,64,9999,1
3352,O000001763,,2025-10-12 00:42:03,3470.18,cod,none,563601.0,13,Low,DEVICE_REUSE,device_orders_count=9,COD_ORDER,payment_method=cod,PINCODE_REUSE,pincode_orders_count=1,ALLOW,0.0,0,9,1,9999,0
3353,O000001965,U000063,2025-10-21 21:10:24,3452.7,card,none,565894.0,13,Low,PINCODE_REUSE,pincode_orders_count=127,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,127,9999,0
3354,O000001440,U002124,2025-09-30 12:23:55,3446.41,upi,none,568375.0,13,Low,PINCODE_REUSE,pincode_orders_count=124,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,124,9999,0
3355,O000002806,U000403,2025-11-23 20:05:55,3408.8,card,none,563967.0,13,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,168,9999,0
3356,O000002620,U002970,2025-11-16 19:00:51,3407.99,card,none,579260.0,13,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,64,9999,0
3357,O000000897,U000936,2025-09-08 12:40:41,3405.77,card,cpn008,575438.0,13,Low,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=2,,,ALLOW,4.218495571985815,0,2,38,9999,0
3358,O000004461,U000024,2026-01-25 16:40:20,3399.9,card,flash40,573634.0,13,Low,PINCODE_REUSE,pincode_orders_count=37,DEVICE_REUSE,device_orders_count=1,,,ALLOW,12.82084156004,0,1,37,9999,1
3359,O000003456,U000754,2025-12-20 04:34:15,3385.47,upi,none,565285.0,13,Low,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,120,9999,0
3360,O000001307,U001881,2025-09-25 14:16:07,3383.65,netbanking,none,578963.0,13,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,61,9999,0
3361,O000003919,U002134,2026-01-06 16:04:29,3374.02,upi,none,576334.0,13,Low,PINCODE_REUSE,pincode_orders_count=45,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,45,9999,0
3362,O000001448,U001743,2025-09-30 13:19:09,3367.62,upi,none,578018.0,13,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,42,9999,0
3363,O000003770,U001830,2025-12-31 03:39:05,3367.15,card,none,565285.0,13,Low,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,120,9999,0
3364,O000001585,U003173,2025-10-05 08:45:23,3363.71,netbanking,none,unknown,13,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,36,9999,0
3365,O000004601,U001201,2026-01-30 23:05:41,3362.76,upi,none,568518.0,13,Low,PINCODE_REUSE,pincode_orders_count=164,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,164,9999,0
3366,O000002396,U002596,2025-11-07 01:29:43,3361.65,upi,none,565285.0,13,Low,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,120,9999,0
3367,O000001774,U002688,2025-10-13 03:45:52,3358.87,card,none,569539.0,13,Low,PINCODE_REUSE,pincode_orders_count=138,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,138,9999,0
3368,O000000838,U002634,2025-09-06 10:18:15,3352.76,netbanking,none,573709.0,13,Low,PINCODE_REUSE,pincode_orders_count=56,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,56,9999,0
3369,O000000349,U001539,2025-08-17 07:26:41,3351.88,wallet,none,568375.0,13,Low,PINCODE_REUSE,pincode_orders_count=124,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,124,9999,0
3370,O000002786,U002575,2025-11-23 05:43:02,3344.05,wallet,none,568518.0,13,Low,PINCODE_REUSE,pincode_orders_count=164,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,164,9999,0
3371,O000001969,U001859,2025-10-21 07:45:26,3343.92,upi,none,569539.0,13,Low,PINCODE_REUSE,pincode_orders_count=138,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,138,9999,0
3372,O000003584,U000743,2025-12-25 09:19:39,3341.93,upi,none,574081.0,13,Low,PINCODE_REUSE,pincode_orders_count=43,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,43,9999,0
3373,O000002249,U000244,2025-11-01 12:01:16,3341.62,card,none,563967.0,13,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,168,9999,1
3374,O000000227,U000155,2025-08-13 18:18:38,3334.51,card,none,572769.0,13,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,64,9999,1
3375,O000003467,U002034,2025-12-20 12:15:38,3327.54,card,none,577970.0,13,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,51,9999,0
3376,O000003964,U003118,2026-01-08 15:37:16,3326.29,card,none,569190.0,13,Low,PINCODE_REUSE,pincode_orders_count=95,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,95,9999,0
3377,O000004570,U001789,2026-01-29 10:10:52,3322.6,upi,none,565285.0,13,Low,PINCODE_REUSE,pincode_orders_count=120,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,120,9999,0
3378,O000002850,U000155,2025-11-25 19:42:59,3310.41,card,none,572769.0,13,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,64,9999,1
3379,O000003371,U001023,2025-12-17 21:56:32,3307.6,card,none,575614.0,13,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,42,9999,1
3380,O000003321,U000829,2025-12-15 05:20:27,3305.34,upi,flash40,574252.0,13,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=2,,,ALLOW,13.139430379414192,0,2,51,9999,0
3381,O000002516,U001236,2025-11-10 19:58:50,3301.34,card,none,572163.0,13,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,61,9999,0
3382,O000002976,U000639,2025-11-30 21:49:47,3299.18,upi,none,575438.0,13,Low,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,38,9999,1
3383,O000003938,U001177,2026-01-07 08:29:44,3297.11,wallet,flat150,579266.0,13,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=1,,,ALLOW,4.351471232423682,0,1,52,9999,0
3384,O000001445,U002411,2025-09-30 21:06:27,3284.9,card,none,565894.0,13,Low,PINCODE_REUSE,pincode_orders_count=127,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,127,9999,0
3385,O000001882,U000985,2025-10-17 23:53:10,3283.39,card,none,577970.0,13,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,51,9999,0
3386,O000003635,U001408,2025-12-27 09:37:37,3282.64,upi,none,563967.0,13,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,168,9999,0
3387,O000002448,U001974,2025-11-08 14:26:52,3271.67,upi,none,569190.0,13,Low,PINCODE_REUSE,pincode_orders_count=95,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,95,9999,0
3388,O000003342,U001595,2025-12-15 04:01:29,3249.36,upi,none,563967.0,13,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,168,9999,0
3389,O000003740,U001714,2025-12-30 19:11:49,3237.68,card,none,571222.0,13,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,36,9999,0
3390,O000001115,U001232,2025-09-17 11:53:21,3235.47,netbanking,none,578963.0,13,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,61,9999,1
3391,O000000379,U000463,2025-08-19 13:22:50,3228.6,card,cpn014,573828.0,13,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=2,,,ALLOW,3.5835871707579283,0,2,52,9999,1
3392,O000003009,U000218,2025-12-02 18:42:11,3228.48,card,none,579266.0,13,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,52,9999,0
3393,O000001826,U001392,2025-10-15 08:30:27,3227.62,card,none,573828.0,13,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,52,9999,0
3394,O000004419,U003091,2026-01-24 01:40:04,3218.93,upi,flat150,572398.0,13,Low,PINCODE_REUSE,pincode_orders_count=56,DEVICE_REUSE,device_orders_count=2,,,ALLOW,4.452452262290995,0,2,56,9999,0
3395,O000001547,U003023,2025-10-04 22:33:14,3207.34,wallet,none,577522.0,13,Low,PINCODE_REUSE,pincode_orders_count=68,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,68,9999,1
3396,O000001308,U003184,2025-09-25 21:54:11,3186.78,card,none,577965.0,13,Low,PINCODE_REUSE,pincode_orders_count=43,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,43,9999,0
3397,O000004462,U002720,2026-01-25 04:59:09,3184.46,upi,none,577080.0,13,Low,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,46,9999,0
3398,O000004327,U001198,2026-01-20 10:44:45,3183.35,card,none,572163.0,13,Low,PINCODE_REUSE,pincode_orders_count=61,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,61,9999,0
3399,O000004293,U001931,2026-01-19 16:09:35,3176.03,upi,none,568518.0,13,Low,PINCODE_REUSE,pincode_orders_count=164,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,164,9999,0
3400,O000000042,U002135,2025-08-04 15:41:16,3174.86,card,none,574252.0,13,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,51,9999,0
3401,O000002446,U000852,2025-11-08 09:34:20,3168.38,netbanking,none,568375.0,13,Low,PINCODE_REUSE,pincode_orders_count=124,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,124,9999,0
3402,O000001554,U001729,2025-10-04 18:20:04,3166.33,card,none,unknown,13,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,36,9999,0
3403,O000004618,U003067,2025-08-13 06:21:06,3151.93,card,none,574252.0,13,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,51,9999,0
3404,O000004346,U000683,2026-01-21 01:56:14,3151.36,upi,none,574081.0,13,Low,PINCODE_REUSE,pincode_orders_count=43,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,43,9999,0
3405,O000002954,U000920,2025-11-29 10:07:40,3148.71,upi,none,571647.0,13,Low,PINCODE_REUSE,pincode_orders_count=66,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,66,9999,0
3406,O000000306,U000227,2025-08-16 23:33:24,3139.45,card,none,574360.0,13,Low,PINCODE_REUSE,pincode_orders_count=47,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,47,9999,0
3407,O000002807,U000824,2025-11-23 04:27:58,3138.33,upi,none,578896.0,13,Low,PINCODE_REUSE,pincode_orders_count=47,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,47,9999,0
3408,O000001871,U001076,2025-10-17 06:15:00,3124.5,upi,none,577080.0,13,Low,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,46,9999,0
3409,O000002922,U002790,2025-11-28 17:20:14,3124.5,netbanking,none,579236.0,13,Low,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,38,9999,0
3410,O000002210,U002313,2025-10-31 06:54:05,3119.94,card,none,568375.0,13,Low,PINCODE_REUSE,pincode_orders_count=124,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,124,9999,0
3411,O000002609,U000221,2025-11-15 11:54:29,3114.51,card,none,578796.0,13,Low,PINCODE_REUSE,pincode_orders_count=52,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,52,9999,0
3412,O000001841,U002906,2025-10-16 11:06:31,3114.03,netbanking,none,578018.0,13,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,42,9999,0
3413,O000001686,U001124,2025-10-10 00:39:29,3111.45,card,none,572769.0,13,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,64,9999,0
3414,O000002701,U002729,2025-11-19 03:37:48,3109.22,card,none,572769.0,13,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,64,9999,0
3415,O000001011,U002631,2025-09-13 05:52:26,3108.8,upi,none,574441.0,13,Low,PINCODE_REUSE,pincode_orders_count=39,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,39,9999,0
3416,O000000167,U002695,2025-08-10 07:37:04,3105.9,netbanking,none,575699.0,13,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,36,9999,0
3417,O000004513,U001630,2026-01-27 03:57:02,3092.3,card,none,572769.0,13,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,64,9999,0
3418,O000003981,U002290,2026-01-09 19:37:33,3088.98,upi,none,575674.0,13,Low,PINCODE_REUSE,pincode_orders_count=44,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,44,9999,0
3419,O000004165,U002655,2026-01-15 07:37:14,3059.63,card,none,575842.0,13,Low,PINCODE_REUSE,pincode_orders_count=58,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,58,9999,0
3420,O000003190,U002635,2025-12-09 03:50:09,3054.81,netbanking,none,575674.0,13,Low,PINCODE_REUSE,pincode_orders_count=44,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,44,9999,0
3421,O000004457,U000994,2026-01-25 20:15:03,3051.09,upi,none,576074.0,13,Low,PINCODE_REUSE,pincode_orders_count=62,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,62,9999,0
3422,O000002047,U002008,2025-10-24 12:23:15,3049.14,upi,cpn008,577522.0,13,Low,PINCODE_REUSE,pincode_orders_count=68,DEVICE_REUSE,device_orders_count=1,,,ALLOW,4.688760104278025,0,1,68,9999,0
3423,O000003658,U000219,2025-12-27 20:31:24,3044.59,upi,none,574252.0,13,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,51,9999,0
3424,O000001350,U000009,2025-09-27 01:06:40,3039.38,upi,none,572788.0,13,Low,PINCODE_REUSE,pincode_orders_count=39,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,39,9999,0
3425,O000003125,U001859,2025-12-07 22:01:09,3039.38,card,none,569539.0,13,Low,PINCODE_REUSE,pincode_orders_count=138,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,138,9999,0
3426,O000000560,U000512,2025-08-27 23:22:27,3012.76,card,none,568518.0,13,Low,PINCODE_REUSE,pincode_orders_count=164,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,164,9999,0
3427,O000003296,U000886,2025-12-14 03:24:27,3009.95,upi,cpn008,575438.0,13,Low,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=2,,,ALLOW,4.746910552382158,0,2,38,9999,0
3428,O000002611,U002588,2025-11-15 07:24:25,3002.13,wallet,none,577080.0,13,Low,PINCODE_REUSE,pincode_orders_count=46,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,46,9999,1
3429,O000003586,U001849,2025-12-25 01:24:26,3001.76,wallet,none,572901.0,13,Low,PINCODE_REUSE,pincode_orders_count=32,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,32,9999,1
3430,O000002395,U001456,2025-11-07 11:00:17,2999.74,card,cpn008,574360.0,13,Low,PINCODE_REUSE,pincode_orders_count=47,DEVICE_REUSE,device_orders_count=2,,,ALLOW,4.762297840456673,0,2,47,9999,0
3431,O000001481,U002653,2025-10-02 00:50:57,2998.48,upi,none,574360.0,13,Low,PINCODE_REUSE,pincode_orders_count=47,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,47,9999,0
3432,O000004483,U003058,2026-01-26 16:35:21,2995.6,upi,none,563966.0,13,Low,PINCODE_REUSE,pincode_orders_count=132,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,132,9999,0
3433,O000001957,U000057,2025-10-21 08:07:20,2977.5,netbanking,none,575438.0,13,Low,PINCODE_REUSE,pincode_orders_count=38,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,38,9999,0
3434,O000003360,U000243,2025-12-16 22:09:26,2974.47,card,none,573709.0,13,Low,PINCODE_REUSE,pincode_orders_count=56,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,56,9999,0
3435,O000002837,U001949,2025-11-25 13:23:56,2957.16,wallet,none,569539.0,13,Low,PINCODE_REUSE,pincode_orders_count=138,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,138,9999,0
3436,O000002677,U002025,2025-11-18 21:55:38,2948.7,upi,none,577899.0,13,Low,PINCODE_REUSE,pincode_orders_count=54,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,54,9999,0
3437,O000001132,U000228,2025-09-18 07:37:54,2941.84,netbanking,none,572276.0,13,Low,PINCODE_REUSE,pincode_orders_count=35,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,35,9999,0
3438,O000002579,U002321,2025-11-14 22:07:31,2937.39,card,flash40,568518.0,13,Low,PINCODE_REUSE,pincode_orders_count=164,DEVICE_REUSE,device_orders_count=1,,,ALLOW,14.545920014895023,0,1,164,9999,0
3439,O000004035,U001547,2026-01-11 09:07:27,2935.62,card,none,572769.0,13,Low,PINCODE_REUSE,pincode_orders_count=64,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,64,9999,1
3440,O000001098,U000747,2025-09-16 05:13:44,2931.16,card,none,577970.0,13,Low,PINCODE_REUSE,pincode_orders_count=51,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,51,9999,0
3441,O000002756,U001251,2025-11-22 01:19:01,2931.16,card,none,574621.0,13,Low,PINCODE_REUSE,pincode_orders_count=36,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,36,9999,0
3442,O000003663,U000743,2025-12-28 02:34:15,2915.43,upi,flat150,574081.0,13,Low,PINCODE_REUSE,pincode_orders_count=43,DEVICE_REUSE,device_orders_count=2,,,ALLOW,4.893277615212222,0,2,43,9999,0
3443,O000004095,U000732,2026-01-13 01:13:15,2914.19,upi,none,578600.0,13,Low,PINCODE_REUSE,pincode_orders_count=55,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,55,9999,0
3444,O000001634,U000746,2025-10-07 12:23:39,2911.77,upi,none,563966.0,13,Low,PINCODE_REUSE,pincode_orders_count=132,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,132,9999,1
3445,O000001188,U002174,2025-09-20 01:55:52,2891.87,card,none,578018.0,13,Low,PINCODE_REUSE,pincode_orders_count=42,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,42,9999,0
3446,O000003683,U001167,2025-12-28 06:55:15,2878.52,upi,none,575439.0,13,Low,PINCODE_REUSE,pincode_orders_count=60,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,60,9999,1
3447,O000003825,U003134,2026-01-02 20:43:24,2869.89,wallet,none,574441.0,13,Low,PINCODE_REUSE,pincode_orders_count=39,DEVICE_REUSE,device_orders_count=2,,,ALLOW,0.0,0,2,39,9999,0
3448,O000004144,U000999,2026-01-15 11:17:31,2869.23,card,none,577742.0,13,Low,PINCODE_REUSE,pincode_orders_count=59,DEVICE_REUSE,device_orders_count=1,,,ALLOW,0.0,0,1,59,9999,0
