order_id,session_id,user_id,order_ts,channel,device,device_id,ip_hash,shipping_pincode,city_tier,payment_method,coupon_id,gross_amount,discount_amount,shipping_amount,net_amount,promo_flag,order_status,discount_pct,signup_date,city_tier_user,segment,home_pincode,primary_device_id,risk_profile,session_ts,user_id_session,channel_session,device_session,device_id_session,ip_hash_session,pincode,promo_flag_session,item_count,total_qty,top_category,payment_attempts,failed_attempts,success_attempts,payment_failed_attempts_score,refund_flag,refund_amount,rto_flag,delivered_flag,coupon_discount_pct,high_discount_flag,coupon_used_flag,cod_flag,days_since_signup,new_user_flag,new_user_plus_coupon,prior_refunds_count,refund_history_user_flag,device_orders_count,device_reuse_score,pincode_orders_count,pincode_reuse_score,coupon_orders_user,coupon_repeat_user_flag,coupon_users_per_device,coupon_device_reuse_flag,pincode_rto_rate,high_rto_pincode_flag,net_amount_z,value_outlier_flag,risk_score,risk_band,reason_1,reason_2,reason_3
O000003664,S000084142,U002744,2025-12-28 11:00:13,organic,web,D50bd671e37,IP26cf1c460c,575438.0,2.0,card,none,178.8,0.0,77.59,256.39,1,CANCELLED_PAYMENT_FAILED,0.0,2025-05-25,2.0,regular,575438.0,D50bd671e37,card_tester,2025-12-28 10:52:57,U002744,organic,web,D50bd671e37,IP26cf1c460c,575438.0,1,1,1,books,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,5,0.25,38,1.0,0,0,0,0,0.0,0,-0.7978441668696276,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003667,S000084183,U002225,2025-12-28 11:45:11,search,web,D7d2e835503,IP4abf09a9d6,575439.0,1.0,upi,cpn008,2346.44,150.0,0.0,2196.44,1,PLACED,6.39266292766915,2025-06-25,1.0,regular,575439.0,D7d2e835503,normal,2025-12-28 11:31:55,U002225,search,web,D7d2e835503,IP4abf09a9d6,575439.0,1,3,3,books,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,3,0.15,60,1.0,1,0,1,0,0.0,0,-0.4326814206012943,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003685,S000084531,,2025-12-28 11:54:57,organic,web,D_G_fc83442521,IPab077a23b7,561934.0,,upi,none,10545.42,0.0,0.0,10545.42,1,PLACED,0.0,,,,,,,2025-12-28 11:53:01,,organic,web,D_G_fc83442521,IPab077a23b7,561934.0,1,3,3,books,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,1.1387917194411734,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003688,S000084636,U001169,2025-12-28 14:05:20,search,mobile,Dec0a07dc9b,IP3fd6297a75,577742.0,3.0,cod,cpn008,5206.72,150.0,0.0,5056.72,1,PLACED,2.8808923852252475,2025-08-05,3.0,regular,577742.0,Dec0a07dc9b,normal,2025-12-28 13:56:49,U001169,search,mobile,Dec0a07dc9b,IP3fd6297a75,577742.0,1,2,2,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,1,9999,0,0,0,0,4,0.2,59,1.0,2,0,1,0,0.0,0,-0.034267965711893424,0,16,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000003679,S000084380,U000872,2025-12-28 15:27:19,organic,web,D976042bd6d,IP57fed09f1d,575661.0,2.0,cod,flash40,14000.68,500.0,0.0,13500.68,1,PLACED,3.571255110466063,2025-09-13,2.0,value,575661.0,D976042bd6d,normal,2025-12-28 15:25:45,U000872,organic,web,D976042bd6d,IP57fed09f1d,575661.0,1,3,3,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,1,9999,0,0,2,1,4,0.2,51,1.0,2,0,1,0,0.0,0,1.102133333150677,0,24,Low,PINCODE_REUSE,REFUND_HISTORY,COD_ORDER
O000003669,S000084230,,2025-12-28 15:41:17,search,web,D_G_89dbd28682,IP2e1b04b662,562850.0,,cod,none,9930.47,0.0,0.0,9930.47,1,PLACED,0.0,,,,,,,2025-12-28 15:31:27,,search,web,D_G_89dbd28682,IP2e1b04b662,562850.0,1,3,3,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,0.9604251427150655,0,7,Low,COD_ORDER,PINCODE_REUSE,DEVICE_REUSE
O000003668,S000084189,,2025-12-28 16:46:28,referral,mobile,D_G_4abbf3d2f0,IP31c79be7e4,563041.0,,wallet,none,12223.63,0.0,0.0,12223.63,1,PLACED,0.0,,,,,,,2025-12-28 16:36:02,,referral,mobile,D_G_4abbf3d2f0,IP31c79be7e4,563041.0,1,4,4,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,2,0.1,0,0,0,0,0.0,0,0.05664464327825457,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003687,S000084623,U001462,2025-12-28 16:56:09,email,mobile,D4c4f475b91,IP3e6fbaea91,563967.0,1.0,wallet,cpn008,4719.37,150.0,0.0,4569.37,1,PLACED,3.178390335998237,2025-10-28,1.0,value,563967.0,D4c4f475b91,normal,2025-12-28 16:50:17,U001462,email,mobile,D4c4f475b91,IP3e6fbaea91,563967.0,1,4,4,home,1,0,0,0.0,1.0,4265.24,0.0,0.0,,0,1,0,9999,0,0,1,0,1,0.05,168,1.0,1,0,1,0,0.0,0,-0.2906241675982631,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003665,S000084148,U002306,2025-12-28 18:24:25,paid_social,mobile,D3a46b3eda8,IP34dfc686ee,574081.0,3.0,netbanking,cpn010,3585.92,300.0,0.0,3285.92,1,PLACED,8.36605389969659,2025-10-27,3.0,regular,574081.0,D3a46b3eda8,normal,2025-12-28 18:11:32,U002306,paid_social,mobile,D3a46b3eda8,IP34dfc686ee,574081.0,1,3,3,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,3,0.15,43,1.0,1,0,1,0,0.0,0,-0.41913374376793394,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003676,S000084347,U002554,2025-12-28 19:37:14,search,mobile,Ddd1363f88a,IP02b34eff88,569190.0,2.0,cod,none,2495.04,0.0,0.0,2495.04,1,PLACED,0.0,2025-12-10,2.0,value,569190.0,Ddd1363f88a,normal,2025-12-28 19:27:05,U002554,search,mobile,Ddd1363f88a,IP02b34eff88,569190.0,1,1,1,sports,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,95,1.0,0,0,0,0,0.0,0,-0.3892744617705756,0,14,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000003674,S000084337,,2025-12-28 19:45:04,paid_social,web,D_G_d4e83beee8,IP0839b3479b,568234.0,,card,shipfree,1964.67,80.0,0.0,1884.67,1,PLACED,4.071930655020945,,,,,,,2025-12-28 19:34:31,,paid_social,web,D_G_d4e83beee8,IP0839b3479b,568234.0,1,1,1,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,-0.6816578143060429,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003680,S000084401,U000716,2025-12-28 20:29:47,search,web,D3f2da96bd1,IP8a72683548,571561.0,1.0,card,cpn008,1487.4,150.0,0.0,1337.4,1,PLACED,10.084711577248891,2025-09-01,1.0,regular,571561.0,D3f2da96bd1,normal,2025-12-28 20:26:03,U000716,search,web,D3f2da96bd1,IP8a72683548,571561.0,1,1,1,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,2,0.1,28,1.0,2,0,1,0,0.0,0,-0.7933512120898483,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003686,S000084614,U000941,2025-12-28 21:21:17,search,mobile,Dc4ad7071b5,IP43b752e70c,577899.0,2.0,cod,shipfree,825.36,80.0,0.0,745.36,1,PLACED,9.69274013763691,2025-06-09,2.0,value,577899.0,Dc4ad7071b5,normal,2025-12-28 21:19:07,U000941,search,mobile,Dc4ad7071b5,IP43b752e70c,577899.0,1,1,1,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,1,9999,0,0,0,0,2,0.1,54,1.0,1,0,1,0,0.0,0,-0.9141818061730691,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000003678,S000084356,,2025-12-28 21:51:46,email,web,D_G_5e8b2e3a97,IP260f02236c,569424.0,,card,none,5278.52,0.0,0.0,5278.52,1,PLACED,0.0,,,,,,,2025-12-28 21:40:38,,email,web,D_G_5e8b2e3a97,IP260f02236c,569424.0,1,4,4,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,-0.1223791673052442,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003681,S000084406,U003100,2025-12-28 23:25:25,search,web,D3fad99d997,IP6eb6498b51,577548.0,2.0,cod,none,6572.01,0.0,0.0,6572.01,1,PLACED,0.0,2025-11-05,2.0,premium,577548.0,D3fad99d997,rto_prone,2025-12-28 23:22:43,U003100,search,web,D3fad99d997,IP6eb6498b51,577548.0,1,2,2,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,36,1.0,0,0,0,0,0.0,0,0.06682452289185369,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000003675,S000084345,,2025-12-28 23:59:32,paid_social,web,D_G_0e6c97e7c8,IPba246f76eb,568837.0,,upi,none,8409.01,0.0,0.0,8409.01,1,PLACED,0.0,,,,,,,2025-12-28 23:57:01,,paid_social,web,D_G_0e6c97e7c8,IPba246f76eb,568837.0,1,4,4,fashion,2,0,0,0.0,1.0,7721.21,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,0.6499074147340898,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003696,S000084768,,2025-12-29 00:05:17,search,mobile,D_G_8801ffd965,IP30e70777ba,568118.0,,card,none,4364.6,0.0,0.0,4364.6,1,PLACED,0.0,,,,,,,2025-12-29 00:02:25,,search,mobile,D_G_8801ffd965,IP30e70777ba,568118.0,1,3,3,fashion,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,-0.1755240814758261,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003721,S000085381,U000254,2025-12-29 00:20:31,referral,mobile,D2fa8027099,IPc083bb2062,578418.0,2.0,upi,shipfree,9415.49,80.0,0.0,9335.49,1,PLACED,0.8496636924897164,2025-12-26,2.0,value,578418.0,D2fa8027099,normal,2025-12-29 00:18:28,U000254,referral,mobile,D2fa8027099,IPc083bb2062,578418.0,1,2,2,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,1,0.05,51,1.0,1,0,1,0,0.0,0,-0.19376181401403167,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003708,S000085015,U002387,2025-12-29 00:21:15,search,mobile,D30a304debe,IPc22130b479,568375.0,2.0,cod,flat150,3400.16,150.0,0.0,3250.16,1,PLACED,4.411557103195144,2025-10-13,2.0,regular,568375.0,D30a304debe,high_refunder,2025-12-29 00:09:45,U002387,search,mobile,D30a304debe,IPc22130b479,568375.0,1,4,4,grocery,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,1,9999,0,0,1,0,4,0.2,124,1.0,3,1,1,0,0.0,0,0.17147126223914164,0,26,Low,COUPON_REPEAT_USER,PINCODE_REUSE,COD_ORDER
O000003703,S000084974,U000021,2025-12-29 00:29:06,organic,mobile,Df993d3e98e,IPa507e10f1d,568375.0,3.0,card,none,8318.13,0.0,0.0,8318.13,1,CANCELLED_PAYMENT_FAILED,0.0,2025-06-08,3.0,value,568375.0,Df993d3e98e,card_tester,2025-12-29 00:16:08,U000021,organic,mobile,Df993d3e98e,IPa507e10f1d,568375.0,1,1,1,fashion,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,4,0.2,124,1.0,0,0,0,0,0.0,0,0.6313595389313007,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003704,S000084984,,2025-12-29 00:36:41,search,web,D_G_ed0a75b5f7,IPb81ea0426b,561645.0,,cod,none,2425.91,0.0,0.0,2425.91,1,PLACED,0.0,,,,,,,2025-12-29 00:35:56,,search,web,D_G_ed0a75b5f7,IPb81ea0426b,561645.0,1,4,4,books,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,2,0.1,0,0,0,0,0.0,0,-0.38948980420677126,0,7,Low,COD_ORDER,PINCODE_REUSE,DEVICE_REUSE
O000003700,S000084876,U000487,2025-12-29 00:45:40,email,mobile,D5ca723a2e3,IPd38e3a8501,569539.0,2.0,cod,none,5899.33,0.0,0.0,5899.33,1,PLACED,0.0,2025-11-05,2.0,regular,569539.0,D5ca723a2e3,normal,2025-12-29 00:45:22,U000487,email,mobile,D5ca723a2e3,IPd38e3a8501,569539.0,1,4,4,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,138,1.0,0,0,0,0,0.0,0,-0.053241282804073586,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000003717,S000085233,U003173,2025-12-29 01:28:01,search,mobile,Dd63552e1ea,IP5328ebea00,unknown,1.0,card,none,4765.08,0.0,0.0,4765.08,1,PLACED,0.0,2025-08-23,1.0,regular,,Dd63552e1ea,normal,2025-12-29 01:26:58,U003173,search,mobile,Dd63552e1ea,IP5328ebea00,,1,2,2,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,36,1.0,0,0,0,0,0.0,0,-0.09378934004205781,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003695,S000084766,,2025-12-29 02:47:23,referral,mobile,D_G_9dac1c106a,IP803927f112,561645.0,,cod,cpn008,863.53,150.0,0.0,713.53,1,PLACED,17.370560374277673,,,,,,,2025-12-29 02:42:19,,referral,mobile,D_G_9dac1c106a,IP803927f112,561645.0,1,1,1,sports,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,1,9999,0,0,0,0,1,0.05,2,0.1,0,0,0,0,0.0,0,-0.8571341691845102,0,7,Low,COD_ORDER,PINCODE_REUSE,DEVICE_REUSE
O000003705,S000084987,U003169,2025-12-29 02:48:31,referral,web,D9835409533,IP440f4694ae,578963.0,2.0,cod,none,7616.58,0.0,0.0,7616.58,1,PLACED,0.0,2025-07-01,2.0,regular,578963.0,D9835409533,normal,2025-12-29 02:43:40,U003169,referral,web,D9835409533,IP440f4694ae,578963.0,1,3,3,books,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,1,0,5,0.25,61,1.0,1,0,1,0,0.0,0,0.5875155885267407,0,16,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000003697,S000084833,U000609,2025-12-29 04:17:00,organic,web,Db4a5906c59,IPae5e9bf8af,568518.0,3.0,upi,none,6516.25,0.0,0.0,6516.25,1,PLACED,0.0,2025-07-24,3.0,regular,568518.0,Db4a5906c59,normal,2025-12-29 04:15:15,U000609,organic,web,Db4a5906c59,IPae5e9bf8af,568518.0,1,4,4,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,3,0.15,164,1.0,0,0,0,0,0.0,0,0.056871990743425124,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003698,S000084858,U003188,2025-12-29 04:23:02,search,mobile,D10f086cb39,IP057cccedeb,579266.0,2.0,cod,none,7188.55,0.0,0.0,7188.55,1,PLACED,0.0,2025-09-16,2.0,premium,579266.0,D10f086cb39,normal,2025-12-29 04:17:51,U003188,search,mobile,D10f086cb39,IP057cccedeb,579266.0,1,4,4,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,52,1.0,0,0,0,0,0.0,0,0.1768699707181113,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000003713,S000085150,U000293,2025-12-29 04:25:14,organic,mobile,De695a97e88,IPdc6d65eb5b,569539.0,2.0,cod,none,6875.92,0.0,0.0,6875.92,1,PLACED,0.0,2025-06-21,2.0,value,569539.0,De695a97e88,normal,2025-12-29 04:23:09,U000293,organic,mobile,De695a97e88,IPdc6d65eb5b,569539.0,1,2,2,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,3,0.15,138,1.0,2,0,1,0,0.0,0,0.11551893589735564,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000003691,S000084709,U002287,2025-12-29 05:49:35,paid_social,web,Db4f2d0f007,IPc5eb67085e,575661.0,2.0,cod,none,9617.55,0.0,0.0,9617.55,1,PLACED,0.0,2025-10-10,2.0,premium,575661.0,Db4f2d0f007,coupon_abuser,2025-12-29 05:45:10,U002287,paid_social,web,Db4f2d0f007,IPc5eb67085e,575661.0,1,4,4,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,51,1.0,0,0,0,0,0.0,0,0.610419120440724,0,14,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000003692,S000084720,U002556,2025-12-29 06:10:20,organic,web,D7f5b0e6c42,IPf7469d5cbf,575618.0,3.0,wallet,none,19626.11,0.0,0.0,19626.11,1,PLACED,0.0,2025-07-17,3.0,regular,575618.0,D7f5b0e6c42,normal,2025-12-29 05:57:22,U002556,organic,web,D7f5b0e6c42,IPf7469d5cbf,575618.0,1,4,4,books,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,4,0.2,36,1.0,0,0,0,0,0.0,0,2.8479897805279455,1,18,Low,PINCODE_REUSE,VALUE_OUTLIER,DEVICE_REUSE
O000003709,S000085062,U001357,2025-12-29 06:20:05,referral,mobile,D8dc1a768f8,IP114429a274,577548.0,2.0,upi,none,8318.13,0.0,0.0,8318.13,1,PLACED,0.0,2025-07-30,2.0,regular,577548.0,D8dc1a768f8,normal,2025-12-29 06:07:04,U001357,referral,mobile,D8dc1a768f8,IP114429a274,577548.0,1,1,1,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,3,0.15,36,1.0,1,0,1,0,0.0,0,0.6313595389313007,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003699,S000084869,U001638,2025-12-29 07:02:07,search,mobile,D653d408f4b,IPb8944cac40,574573.0,1.0,card,none,230.91,0.0,64.19,295.1,1,PLACED,0.0,2025-08-07,1.0,regular,574573.0,D653d408f4b,normal,2025-12-29 06:51:12,U001638,search,mobile,D653d408f4b,IPb8944cac40,574573.0,1,1,1,grocery,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,50,1.0,0,0,0,0,0.0,0,-0.6640530665281692,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003694,S000084747,U000441,2025-12-29 08:08:07,organic,mobile,Dcc1b07a75d,IPba56b02a24,575661.0,1.0,upi,none,1994.17,0.0,0.0,1994.17,1,PLACED,0.0,2025-09-08,1.0,regular,575661.0,Dcc1b07a75d,normal,2025-12-29 07:54:26,U000441,organic,mobile,Dcc1b07a75d,IPba56b02a24,575661.0,1,3,3,grocery,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,51,1.0,0,0,0,0,0.0,0,-0.18365188303995747,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003702,S000084951,U002316,2025-12-29 08:23:00,referral,mobile,Dcdedcabb6f,IP062532d02f,574573.0,1.0,card,flash40,12881.72,500.0,0.0,12381.72,1,PLACED,3.881469244790292,2025-07-07,1.0,regular,574573.0,Dcdedcabb6f,coupon_abuser,2025-12-29 08:09:10,U002316,referral,mobile,Dcdedcabb6f,IP062532d02f,574573.0,1,3,3,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,9,0.45,50,1.0,5,1,1,0,0.0,0,0.07035130460122976,0,22,Low,COUPON_REPEAT_USER,PINCODE_REUSE,DEVICE_REUSE
O000003706,S000084989,,2025-12-29 09:27:28,referral,mobile,D_G_c3a3b50a91,IP63fe44f79b,563547.0,,cod,none,921.83,0.0,0.0,921.83,1,PLACED,0.0,,,,,,,2025-12-29 09:24:29,,referral,mobile,D_G_c3a3b50a91,IP63fe44f79b,563547.0,1,1,1,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,-0.9232398841428403,0,7,Low,COD_ORDER,PINCODE_REUSE,DEVICE_REUSE
O000003719,S000085259,,2025-12-29 10:23:42,paid_social,mobile,D_G_be2db5e8aa,IPbce5a53fe4,562992.0,,cod,none,5903.64,0.0,0.0,5903.64,1,PLACED,0.0,,,,,,,2025-12-29 10:20:02,,paid_social,mobile,D_G_be2db5e8aa,IPbce5a53fe4,562992.0,1,3,3,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,0.13858158286752906,0,7,Low,COD_ORDER,PINCODE_REUSE,DEVICE_REUSE
O000003693,S000084727,U002744,2025-12-29 11:52:03,organic,web,D50bd671e37,IPfff1206812,575438.0,2.0,upi,none,9506.87,0.0,0.0,9506.87,1,PLACED,0.0,2025-05-25,2.0,regular,575438.0,D50bd671e37,card_tester,2025-12-29 11:47:12,U002744,organic,web,D50bd671e37,IPfff1206812,575438.0,1,4,4,fashion,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,5,0.25,38,1.0,0,0,0,0,0.0,0,0.8739717955532992,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003701,S000084879,U001007,2025-12-29 12:58:29,organic,mobile,D985a2d245c,IP9de1087199,577742.0,2.0,upi,none,6971.25,0.0,0.0,6971.25,1,PLACED,0.0,2025-07-01,2.0,value,577742.0,D985a2d245c,normal,2025-12-29 12:45:10,U001007,organic,mobile,D985a2d245c,IP9de1087199,577742.0,1,3,3,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,1,0,5,0.25,59,1.0,1,0,1,0,0.0,0,0.3564721824033496,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003707,S000085010,U001816,2025-12-29 13:05:43,referral,mobile,D6cc9ca6d39,IP1a70405a8d,565285.0,2.0,cod,none,5384.52,0.0,0.0,5384.52,1,PLACED,0.0,2025-07-15,2.0,value,565285.0,D6cc9ca6d39,normal,2025-12-29 13:01:12,U001816,referral,mobile,D6cc9ca6d39,IP1a70405a8d,565285.0,1,4,4,books,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,1,0,2,0.1,120,1.0,0,0,0,0,0.0,0,0.16738973639112772,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000003712,S000085137,U001858,2025-12-29 13:56:30,paid_social,mobile,De749c8780e,IP31817d7476,578796.0,2.0,cod,none,5817.21,0.0,0.0,5817.21,1,PLACED,0.0,2025-11-12,2.0,premium,578796.0,De749c8780e,rto_prone,2025-12-29 13:44:15,U001858,paid_social,mobile,De749c8780e,IP31817d7476,578796.0,1,1,1,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,52,1.0,0,0,0,0,0.0,0,-0.06789877814175202,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000003711,S000085105,,2025-12-29 14:02:03,paid_social,mobile,D_G_89b323e7b1,IP6a3756ba4d,568267.0,,cod,none,6319.9,0.0,0.0,6319.9,1,PLACED,0.0,,,,,,,2025-12-29 13:55:46,,paid_social,mobile,D_G_89b323e7b1,IP6a3756ba4d,568267.0,1,1,1,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,0.021825726623196554,0,7,Low,COD_ORDER,PINCODE_REUSE,DEVICE_REUSE
O000003718,S000085251,U002712,2025-12-29 15:04:04,search,mobile,D0184d4556d,IP94b164a0f3,575674.0,2.0,upi,none,5317.89,0.0,0.0,5317.89,1,PLACED,0.0,2025-06-21,2.0,premium,575674.0,D0184d4556d,normal,2025-12-29 14:53:27,U002712,search,mobile,D0184d4556d,IP94b164a0f3,575674.0,1,4,4,books,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,44,1.0,0,0,0,0,0.0,0,0.1548484133407635,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003690,S000084701,U001707,2025-12-29 17:15:59,Paid_Social,web,De8a9b1cf3b,IP491c4c4cd6,576422.0,2.0,wallet,none,23854.11,0.0,0.0,23854.11,1,PLACED,0.0,2025-11-30,2.0,premium,576422.0,De8a9b1cf3b,normal,2025-12-29 17:14:05,U001707,Paid_Social,web,De8a9b1cf3b,IP491c4c4cd6,576422.0,1,2,2,electronics,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,61,1.0,0,0,0,0,0.0,0,1.0650262637706096,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003720,S000085325,,2025-12-29 19:00:42,search,mobile,D_G_22ed212494,IP121ce5460a,563451.0,,card,none,25828.27,0.0,0.0,25828.27,1,PLACED,0.0,,,,,,,2025-12-29 18:47:44,,search,mobile,D_G_22ed212494,IP121ce5460a,563451.0,1,3,3,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,1.2361891615969407,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003716,S000085220,U000347,2025-12-29 20:11:25,search,web,Dbcd460e9de,IP9a173e1a24,573634.0,2.0,upi,none,1408.29,0.0,0.0,1408.29,1,PLACED,0.0,2025-12-19,2.0,regular,573634.0,Dbcd460e9de,normal,2025-12-29 19:58:53,U000347,search,web,Dbcd460e9de,IP9a173e1a24,573634.0,1,1,1,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,37,1.0,0,0,0,0,0.0,0,-0.8548413541792252,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000003715,S000085209,U002023,2025-12-29 20:54:15,organic,mobile,D49700c8191,IP96e8617ca0,578418.0,2.0,cod,none,4205.72,0.0,0.0,4205.72,1,PLACED,0.0,2025-09-29,2.0,value,578418.0,D49700c8191,normal,2025-12-29 20:49:20,U002023,organic,mobile,D49700c8191,IP96e8617ca0,578418.0,1,3,3,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,51,1.0,0,0,0,0,0.0,0,-0.28214947224811965,0,14,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
